chromosome,start,end,gene,depth,log2,weight,log2c_auto,cell_line,gene_symbol,target_bin_width,gene_overlap_bp,normal_n,normal_min_depth,normal_median_depth,normal_max_depth
chr17,31227472,31227624,chr17:29554491-29554642,297.914,-0.554831,0.390407,-0.4951398789411416,OV3331,NF1,152,152,5,523.553,1073.38,1525.51
chr17,31228972,31229228,chr17:29555991-29556502,71.918,0.214109,0.85616,0.2738001210588583,OV3331,NF1,256,256,5,49.9688,76.0273,99.5
chr17,31229228,31229484,chr17:29555991-29556502,159.449,-0.296258,0.923903,-0.2365668789411417,OV3331,NF1,256,256,5,242.711,392.914,459.918
chr17,31229752,31230024,chr17:29556771-29557042,45.4412,-1.7385,0.92753,-1.6788088789411415,OV3331,NF1,272,272,5,185.717,300.026,338.89
chr17,31230198,31230440,chr17:29557217-29557458,167.682,-0.555291,0.925048,-0.4955998789411416,OV3331,NF1,242,242,5,218.868,399.174,579.876
chr17,31230821,31230943,chr17:29557840-29557961,553.32,-0.4688,0.886723,-0.4091088789411417,OV3331,NF1,122,122,5,768.557,1578.57,1985.34
chr17,31232062,31232250,chr17:29559081-29559268,82.4894,-0.155299,0.857383,-0.0956078789411416,OV3331,NF1,188,188,5,136.559,167.782,206.84
chr17,31232668,31232910,chr17:29559687-29559928,82.7562,0.592538,0.568049,0.6522291210588583,OV3331,NF1,242,242,5,63.6694,69.1364,158.802
chr17,31232985,31233227,chr17:29560004-29560245,84.0537,-0.59461,0.781322,-0.5349188789411417,OV3331,NF1,242,242,5,155.227,217.169,245.959
chr17,31235569,31235811,chr17:29562588-29562829,89.2438,-0.509272,0.91195,-0.4495808789411416,OV3331,NF1,242,242,5,157.368,251.876,264.14
chr17,31235907,31236031,chr17:29562926-29563049,90.0806,-0.545252,0.844427,-0.4855608789411416,OV3331,NF1,124,124,5,158.121,251.202,355.718
chr17,31248929,31249171,chr17:29575948-29576189,64.0455,-0.218243,0.882433,-0.1585518789411416,OV3331,NF1,242,242,5,69.876,146.128,156.554
chr17,31249916,31250018,chr17:29576935-29577036,79.9706,0.0513935,0.710252,0.1110846210588583,OV3331,NF1,102,102,5,79.4314,148.49,199.961
chr17,31252906,31253028,chr17:29579925-29580046,41.1393,-0.346043,0.762075,-0.2863518789411416,OV3331,NF1,122,122,5,43.0082,89.6803,135.623
chr17,31258300,31258542,chr17:29585319-29585560,126.483,-0.0150151,0.849917,0.0446760210588583,OV3331,NF1,242,242,5,167.636,286.988,356.826
chr17,31259018,31259140,chr17:29586037-29586158,83.8689,-0.0399589,0.911135,0.0197322210588583,OV3331,NF1,122,122,5,83.7377,165.795,207.164
chr17,31260319,31260561,chr17:29587338-29587579,115.963,-0.244196,0.82833,-0.1845048789411416,OV3331,NF1,242,242,5,148.616,299.942,372.831
chr17,31261661,31261903,chr17:29588680-29588921,102.731,-0.23127,0.854512,-0.1715788789411416,OV3331,NF1,242,242,5,190.021,242.31,322.103
chr17,31265218,31265349,chr17:29592237-29592367,160.924,-0.156287,0.787888,-0.0965958789411416,OV3331,NF1,131,131,5,179.947,313.992,528.069
chr17,31294947,31295235,chr17:29621966-29623407,73.9896,-0.418201,0.818489,-0.3585098789411416,OV3331,NF1,288,288,5,129.615,188.194,243.392
chr17,31295235,31295523,chr17:29621966-29623407,48.4583,-1.53149,0.798075,-1.4717988789411418,OV3331,NF1,288,288,5,204.576,299.396,312.427
chr17,31295523,31295812,chr17:29621966-29623407,45.7336,-2.1052,0.940678,-2.0455088789411415,OV3331,NF1,289,289,5,224.332,432.692,515.498
chr17,31295812,31296100,chr17:29621966-29623407,43.0208,-0.578349,0.851142,-0.5186578789411417,OV3331,NF1,288,288,5,62.1806,133.323,154.149
chr17,31296100,31296389,chr17:29621966-29623407,84.1246,0.105365,0.935913,0.1650561210588583,OV3331,NF1,289,289,5,91.045,173.263,183.927
chr17,31304213,31304501,chr17:29631232-29632673,38.4167,-1.10254,0.914112,-1.042848878941142,OV3331,NF1,288,288,5,124.743,171.812,194.816
chr17,31304501,31304789,chr17:29631232-29632673,35.5833,-1.48153,0.887125,-1.4218388789411418,OV3331,NF1,288,288,5,146.944,220.306,280.847
chr17,31304789,31305078,chr17:29631232-29632673,59.8789,-0.901299,0.911592,-0.8416078789411416,OV3331,NF1,289,289,5,126.592,216.028,279.522
chr17,31305078,31305366,chr17:29631232-29632673,138.031,-0.304757,0.597547,-0.2450658789411416,OV3331,NF1,288,288,5,224.062,324.983,508.771
chr17,31305366,31305655,chr17:29631232-29632673,95.1799,-0.663392,0.840606,-0.6037008789411417,OV3331,NF1,289,289,5,206.965,314.654,324.356
chr17,31318240,31318520,chr17:29645259-29646100,67.85,-0.116706,0.940121,-0.0570148789411416,OV3331,NF1,280,280,5,83.3071,119.311,151.975
chr17,31318520,31318801,chr17:29645259-29646100,91.9786,-0.114076,0.905735,-0.0543848789411416,OV3331,NF1,281,281,5,94.4021,234.52,262.37
chr17,31318801,31319082,chr17:29645259-29646100,111.011,-0.0846955,0.833633,-0.0250043789411416,OV3331,NF1,281,281,5,121.068,290.886,333.235
chr17,31320350,31320489,chr17:29647369-29647507,33.3885,-0.405549,0.802456,-0.3458578789411416,OV3331,NF1,139,139,5,53.1295,80.1007,110.432
chr17,31325793,31326034,chr17:29652812-29653293,43.2116,-0.431377,0.745386,-0.3716858789411417,OV3331,NF1,241,241,5,83.8755,97.6722,137.51
chr17,31326034,31326275,chr17:29652812-29653293,32.8423,-0.390458,0.755283,-0.3307668789411417,OV3331,NF1,241,241,5,18.3402,47.3402,97.1701
chr17,31327486,31327849,chr17:29654505-29654867,83.9807,0.654105,0.908279,0.7137961210588584,OV3331,NF1,363,363,5,40.7769,52.4545,79.0
chr17,31330274,31330516,chr17:29657293-29657534,60.5496,-0.0131889,0.931139,0.0465022210588583,OV3331,NF1,242,242,5,72.3182,126.86,143.132
chr17,31334812,31335054,chr17:29661831-29662072,56.6901,-0.75228,0.884193,-0.6925888789411416,OV3331,NF1,242,242,5,120.045,160.628,245.355
chr17,31336288,31336522,chr17:29663307-29663540,59.7009,-0.507745,0.911064,-0.4480538789411417,OV3331,NF1,234,234,5,91.5385,153.705,202.175
chr17,31336624,31336954,chr17:29663643-29663972,50.3788,-0.782505,0.916764,-0.7228138789411417,OV3331,NF1,330,330,5,117.079,192.615,205.494
chr17,31337352,31337594,chr17:29664371-29664612,100.409,0.419775,0.908985,0.4794661210588583,OV3331,NF1,242,242,5,76.8058,137.194,159.921
chr17,31337787,31337909,chr17:29664806-29664927,110.41,0.657032,0.875509,0.7167231210588583,OV3331,NF1,122,122,5,68.1885,133.566,157.484
chr17,31337981,31338201,chr17:29665000-29665219,93.1182,-0.432402,0.924097,-0.3727108789411417,OV3331,NF1,220,220,5,200.923,238.691,283.541
chr17,31338692,31338815,chr17:29665711-29665833,86.6992,0.350726,0.741473,0.4104171210588583,OV3331,NF1,123,123,5,39.4553,110.561,149.423
chr17,31340452,31340694,chr17:29667471-29667712,70.9256,-0.024647,0.777397,0.0350441210588583,OV3331,NF1,242,242,5,68.2066,138.066,176.57
chr17,31342919,31343191,chr17:29669938-29670209,41.1691,-0.343168,0.778793,-0.2834768789411416,OV3331,NF1,272,272,5,34.7463,92.0294,122.827
chr17,31344217,31344319,chr17:29671236-29671337,84.7745,-0.899717,0.291378,-0.8400258789411417,OV3331,NF1,102,102,5,163.598,211.529,303.745
chr17,31345836,31345957,chr17:29672855-29672975,299.231,0.814846,0.324142,0.8745371210588583,OV3331,NF1,121,121,5,122.488,304.322,624.719
chr17,31346070,31346252,chr17:29673089-29673270,330.126,0.485558,0.911003,0.5452491210588584,OV3331,NF1,182,182,5,190.132,335.022,501.044
chr17,31348932,31349033,chr17:29675951-29676051,50.604,-0.73617,0.831572,-0.6764788789411417,OV3331,NF1,101,101,5,56.0099,129.96,181.079
chr17,31349109,31349305,chr17:29676128-29676323,106.429,0.396252,0.892654,0.4559431210588583,OV3331,NF1,196,196,5,70.1735,148.02,190.842
chr17,31350128,31350370,chr17:29677147-29677388,80.2686,-0.27379,0.924815,-0.2140988789411416,OV3331,NF1,242,242,5,104.938,190.202,224.236
chr17,31352213,31352436,chr17:29679232-29679454,37.2915,0.56371,0.824588,0.6234011210588584,OV3331,NF1,223,223,5,20.3857,37.2601,50.991
chr17,31356398,31356640,chr17:29683417-29683658,116.983,0.381379,0.91229,0.4410701210588583,OV3331,NF1,242,242,5,96.3967,158.793,270.541
chr17,31356902,31357144,chr17:29683921-29684162,39.8388,-1.03334,0.897697,-0.9736488789411416,OV3331,NF1,242,242,5,113.103,144.719,159.682
chr17,31357256,31357379,chr17:29684275-29684397,76.9837,-0.587847,0.826237,-0.5281558789411417,OV3331,NF1,123,123,5,132.48,267.049,285.52
chr17,31358428,31358670,chr17:29685447-29685688,79.5868,-0.62244,0.882956,-0.5627488789411417,OV3331,NF1,242,242,5,140.702,213.752,269.293
chr17,31358899,31359051,chr17:29685918-29686069,77.3947,0.00608971,0.791125,0.0657808310588583,OV3331,NF1,152,152,5,64.6711,96.4211,104.263
chr17,31360472,31360714,chr17:29687491-29687732,117.413,0.0299782,0.81041,0.0896693210588583,OV3331,NF1,242,242,5,142.748,181.244,222.855
chr17,31367189,31367311,chr17:29694208-29694329,54.2951,-0.138068,0.782658,-0.0783768789411416,OV3331,NF1,122,122,5,88.0,92.1885,124.221
chr17,31373961,31374218,chr17:29700980-29701493,70.1401,0.16187,0.931967,0.2215611210588583,OV3331,NF1,257,257,5,47.0272,60.5019,118.914
chr17,31374218,31374475,chr17:29700980-29701493,65.8638,0.191478,0.858783,0.2511691210588583,OV3331,NF1,257,257,5,89.6148,96.1245,128.712
chr17,31374646,31374748,chr17:29701665-29701766,187.902,0.189354,0.260027,0.2490451210588583,OV3331,NF1,102,102,5,195.686,239.382,280.794
chr17,31375020,31375122,chr17:29702039-29702140,280.745,1.45997,0.598818,1.5196611210588582,OV3331,NF1,102,102,5,109.245,241.353,291.127
chr17,31375302,31375404,chr17:29702321-29702422,140.853,0.495006,0.706901,0.5546971210588583,OV3331,NF1,102,102,5,68.3137,210.657,356.618
chr17,31375541,31375643,chr17:29702560-29702661,173.539,0.361139,0.890057,0.4208301210588583,OV3331,NF1,102,102,5,99.049,202.637,259.98
chr17,31377078,31377179,chr17:29704097-29704197,85.1881,0.828685,0.710708,0.8883761210588583,OV3331,NF1,101,101,5,43.6634,91.4455,132.485
chr17,31377370,31377566,chr17:29704389-29704584,36.4388,-0.701798,0.882683,-0.6421068789411417,OV3331,NF1,196,196,5,62.1633,104.48,138.383
chr17,31377605,31377707,chr17:29704624-29704725,49.8039,-0.718614,0.871564,-0.6589228789411417,OV3331,NF1,102,102,5,85.9412,151.176,164.716
chr17,31381785,31381975,chr17:29708804-29708993,62.0316,0.637067,0.724756,0.6967581210588584,OV3331,NF1,190,190,5,41.6632,54.7579,98.8579
chr9,21967451,21967752,chr9:21967150-21967751,49.9136,0.0192885,0.862623,0.0789796210588583,OV3331,CDKN2A,301,301,5,48.7076,97.0997,118.535
chr9,21968143,21968295,chr9:21968143-21968294,121.079,1.31475,0.905959,1.3744411210588583,OV3331,CDKN2A,152,152,5,4.55921,9.89474,59.4868
chr9,21968696,21968798,chr9:21968696-21968797,58.3725,2.75744,0.191162,2.8171311210588583,OV3331,CDKN2A,102,102,5,5.51961,9.5098,27.8922
chr9,21974439,21974739,chr9:21974439-21975039,68.54,-0.426115,0.251232,-0.3664238789411417,OV3331,CDKN2A,300,300,5,1.22667,2.89333,22.39
chr19,29817087,29817329,chr19:30307995-30308236,95.5826,0.491072,0.911826,0.5065828310017157,OV90,CCNE1,242,242,5,10.9711,25.4339,80.4008
chr19,29817351,29817593,chr19:30308259-30308500,124.326,0.885377,0.908854,0.9008878310017157,OV90,CCNE1,242,242,5,76.9504,137.343,152.207
chr19,29820622,29820894,chr19:30311530-30311801,74.9081,0.410396,0.888399,0.4259068310017156,OV90,CCNE1,272,272,5,91.9485,139.25,169.717
chr19,29821707,29821829,chr19:30312615-30312736,118.197,0.826853,0.906823,0.8423638310017156,OV90,CCNE1,122,122,5,109.623,140.541,154.148
chr19,29821940,29822182,chr19:30312848-30313089,72.0537,0.183015,0.94897,0.1985258310017157,OV90,CCNE1,242,242,5,44.6488,77.3058,114.091
chr19,29822229,29822361,chr19:30313137-30313268,199.121,0.478197,0.598351,0.4937078310017156,OV90,CCNE1,132,132,5,176.174,269.045,421.75
chr19,29822402,29822644,chr19:30313310-30313551,146.86,0.466844,0.781943,0.4823548310017156,OV90,CCNE1,242,242,5,25.8802,61.7975,164.149
chr11,69643789,69644031,chr11:69458558-69458799,62.9463,0.682716,0.735142,0.6982268310017157,OV90,CCND1,242,242,5,0.0,0.834711,2.02479
chr11,69647945,69648187,chr11:69462714-69462955,39.9835,-0.150282,0.887246,-0.1347711689982842,OV90,CCND1,242,242,5,0.702479,1.2562,4.41736
chr11,69652140,69652348,chr11:69466909-69467116,48.7404,0.702026,0.517899,0.7175368310017157,OV90,CCND1,208,208,5,33.5433,56.1875,77.1394
chr17,39708275,39708547,chr17:37864529-37864800,64.4154,0.0795096,0.708705,0.0950204310017157,OV90,ERBB2,272,272,5,0.0,0.606618,6.60294
chr17,39709232,39709504,chr17:37865486-37865757,44.4559,-0.540421,0.703085,-0.5249101689982844,OV90,ERBB2,272,272,5,2.16544,5.38971,36.9375
chr17,39709784,39709906,chr17:37866038-37866159,20.6148,-1.48766,0.147814,-1.4721491689982842,OV90,ERBB2,122,122,5,0.0,0.622951,8.81967
chr17,39711835,39712058,chr17:37868089-37868757,48.9955,-0.492347,0.68912,-0.4768361689982843,OV90,ERBB2,223,223,5,4.38565,5.25561,60.0852
chr17,39712281,39712504,chr17:37868089-37868757,72.9821,0.301766,0.815485,0.3172768310017156,OV90,ERBB2,223,223,5,0.0,3.49327,27.5874
chr17,39715230,39715382,chr17:37871484-37871635,47.7303,-0.532886,0.371922,-0.5173751689982843,OV90,ERBB2,152,152,5,0.0,1.40789,7.72368
chr17,39717247,39717519,chr17:37873501-37873772,73.5147,1.12214,0.642728,1.1376508310017155,OV90,ERBB2,272,272,5,0.286765,0.996324,3.875
chr17,39719718,39719870,chr17:37875972-37876123,55.0658,-1.06465,0.265458,-1.0491391689982843,OV90,ERBB2,152,152,5,3.30263,5.05263,77.0461
chr17,39723868,39724020,chr17:37880122-37880273,78.4211,0.832954,0.514447,0.8484648310017157,OV90,ERBB2,152,152,5,6.07237,18.8158,85.5987
chr17,39724696,39724938,chr17:37880950-37881191,53.3058,-0.38368,0.10455,-0.3681691689982843,OV90,ERBB2,242,242,5,2.05785,5.22314,15.0289
chr17,39725004,39725246,chr17:37881258-37881499,71.7231,0.891375,0.729519,0.9068858310017156,OV90,ERBB2,242,242,5,1.1281,2.57438,7.86777
chr17,39727238,39727600,chr17:37883492-37883853,49.2486,-0.358829,0.809651,-0.3433181689982843,OV90,ERBB2,362,362,5,0.0,0.544199,0.709945
chr19,40232303,40232404,chr19:40738211-40738311,170.119,1.54666,0.85457,1.5621708310017155,OV90,AKT2,101,101,5,9.20792,12.2079,65.7129
chr19,40234870,40235157,chr19:40740778-40741064,127.477,1.18485,0.584629,1.2003608310017158,OV90,AKT2,287,287,5,0.379791,1.87456,4.31707
chr19,40236198,40236440,chr19:40742106-40742347,75.1157,0.642533,0.767694,0.6580438310017157,OV90,AKT2,242,242,5,1.59504,2.15702,11.5785
chr19,40255146,40255279,chr19:40761054-40761186,78.8647,1.46458,0.130273,1.4800908310017158,OV90,AKT2,133,133,5,0.661654,1.21805,7.56391
chr19,40256867,40257109,chr19:40762775-40763016,116.55,1.0837,0.336886,1.099210831001716,OV90,AKT2,242,242,5,2.17355,10.4421,62.062
chr19,40282516,40282666,chr19:40788424-40788573,32.34,0.784098,0.224159,0.7996088310017156,OV90,AKT2,150,150,5,1.88667,4.46,31.46
chr17,31147562,31147664,chr17:29474581-29474682,114.706,-0.625653,0.849897,-0.6101421689982843,OV90,NF1,102,102,5,297.667,532.225,640.539
chr17,31155932,31156174,chr17:29482951-29483192,79.7769,0.227388,0.93206,0.2428988310017157,OV90,NF1,242,242,5,80.0661,174.165,271.231
chr17,31158959,31159111,chr17:29485978-29486129,33.0855,-0.728265,0.9019,-0.7127541689982844,OV90,NF1,152,152,5,52.7566,124.039,183.901
chr17,31163158,31163400,chr17:29490177-29490418,63.1033,0.289824,0.835752,0.3053348310017157,OV90,NF1,242,242,5,56.9959,92.3306,139.719
chr17,31169880,31170007,chr17:29496899-29497025,52.1181,-0.218583,0.875804,-0.2030721689982842,OV90,NF1,127,127,5,96.7717,133.378,166.843
chr17,31181393,31181515,chr17:29508412-29508533,168.426,0.413502,0.813344,0.4290128310017156,OV90,NF1,122,122,5,151.18,335.475,478.926
chr17,31181685,31181807,chr17:29508704-29508825,146.369,0.574311,0.871628,0.5898218310017157,OV90,NF1,122,122,5,126.533,245.713,373.377
chr17,31182464,31182706,chr17:29509483-29509724,70.0744,-0.0582733,0.938328,-0.0427624689982843,OV90,NF1,242,242,5,103.926,220.446,238.074
chr17,31200386,31200628,chr17:29527405-29527646,111.591,0.0632194,0.937786,0.0787302310017157,OV90,NF1,242,242,5,152.979,271.438,328.351
chr17,31200945,31201217,chr17:29527964-29528235,84.114,-0.890661,0.936304,-0.8751501689982844,OV90,NF1,272,272,5,260.254,384.257,432.504
chr17,31201385,31201507,chr17:29528404-29528525,39.3689,0.844378,0.903933,0.8598888310017156,OV90,NF1,122,122,5,30.5164,53.2295,70.2131
chr17,31206183,31206425,chr17:29533202-29533443,96.876,0.0817524,0.928591,0.0972632310017157,OV90,NF1,242,242,5,157.277,230.533,248.099
chr17,31214395,31214637,chr17:29541414-29541655,188.157,0.253078,0.783594,0.2685888310017157,OV90,NF1,242,242,5,195.921,445.198,650.0
chr17,31218994,31219133,chr17:29546013-29546151,114.856,-0.417857,0.511083,-0.4023461689982843,OV90,NF1,139,139,5,57.0288,112.849,172.612
chr17,31223353,31223625,chr17:29550372-29550643,75.4706,0.0247202,0.915252,0.0402310310017157,OV90,NF1,272,272,5,73.8897,205.577,291.897
chr17,31225050,31225292,chr17:29552069-29552310,40.9628,-0.413485,0.868657,-0.3979741689982843,OV90,NF1,242,242,5,64.8926,140.715,154.397
chr17,31226377,31226739,chr17:29553396-29553757,50.8149,0.367177,0.95908,0.3826878310017156,OV90,NF1,362,362,5,25.4972,29.3619,71.1989
chr17,31227472,31227624,chr17:29554491-29554642,254.191,-0.431146,0.411202,-0.4156351689982843,OV90,NF1,152,152,5,523.553,1073.38,1525.51
chr17,31228972,31229228,chr17:29555991-29556502,62.3359,-0.129434,0.872184,-0.1139231689982843,OV90,NF1,256,256,5,49.9688,76.0273,99.5
chr17,31229228,31229484,chr17:29555991-29556502,150.543,-0.216012,0.939927,-0.2005011689982843,OV90,NF1,256,256,5,242.711,392.914,459.918
chr17,31229752,31230024,chr17:29556771-29557042,62.3897,-0.834327,0.943076,-0.8188161689982844,OV90,NF1,272,272,5,185.717,300.026,338.89
chr17,31230198,31230440,chr17:29557217-29557458,168.202,-0.0255562,0.941529,-0.0100453689982843,OV90,NF1,242,242,5,218.868,399.174,579.876
chr17,31230821,31230943,chr17:29557840-29557961,417.107,-0.488854,0.909935,-0.4733431689982843,OV90,NF1,122,122,5,768.557,1578.57,1985.34
chr17,31232062,31232250,chr17:29559081-29559268,112.707,0.470312,0.876082,0.4858228310017157,OV90,NF1,188,188,5,136.559,167.782,206.84
chr17,31232668,31232910,chr17:29559687-29559928,95.7273,0.929856,0.58453,0.9453668310017156,OV90,NF1,242,242,5,63.6694,69.1364,158.802
chr17,31232985,31233227,chr17:29560004-29560245,109.393,-0.17855,0.797804,-0.1630391689982843,OV90,NF1,242,242,5,155.227,217.169,245.959
chr17,31235569,31235811,chr17:29562588-29562829,69.6322,-0.689653,0.928431,-0.6741421689982843,OV90,NF1,242,242,5,157.368,251.876,264.14
chr17,31235907,31236031,chr17:29562926-29563049,74.2984,-0.525402,0.867452,-0.5098911689982843,OV90,NF1,124,124,5,158.121,251.202,355.718
chr17,31248929,31249171,chr17:29575948-29576189,46.2025,-0.247194,0.898914,-0.2316831689982842,OV90,NF1,242,242,5,69.876,146.128,156.554
chr17,31249916,31250018,chr17:29576935-29577036,99.049,0.459331,0.735638,0.4748418310017157,OV90,NF1,102,102,5,79.4314,148.49,199.961
chr17,31252906,31253028,chr17:29579925-29580046,41.2623,0.12724,0.785287,0.1427508310017157,OV90,NF1,122,122,5,43.0082,89.6803,135.623
chr17,31258300,31258542,chr17:29585319-29585560,105.124,-0.0102231,0.866398,0.0052877310017156,OV90,NF1,242,242,5,167.636,286.988,356.826
chr17,31259018,31259140,chr17:29586037-29586158,78.3443,0.346328,0.934347,0.3618388310017157,OV90,NF1,122,122,5,83.7377,165.795,207.164
chr17,31260319,31260561,chr17:29587338-29587579,76.0868,-0.551223,0.844811,-0.5357121689982843,OV90,NF1,242,242,5,148.616,299.942,372.831
chr17,31261661,31261903,chr17:29588680-29588921,112.07,0.155482,0.870993,0.1709928310017157,OV90,NF1,242,242,5,190.021,242.31,322.103
chr17,31265218,31265349,chr17:29592237-29592367,104.458,-0.336455,0.810289,-0.3209441689982843,OV90,NF1,131,131,5,179.947,313.992,528.069
chr17,31294947,31295235,chr17:29621966-29623407,67.9688,-0.432296,0.833596,-0.4167851689982843,OV90,NF1,288,288,5,129.615,188.194,243.392
chr17,31295235,31295523,chr17:29621966-29623407,81.0347,-0.696096,0.813183,-0.6805851689982844,OV90,NF1,288,288,5,204.576,299.396,312.427
chr17,31295523,31295812,chr17:29621966-29623407,75.5294,-1.02034,0.95576,-1.0048291689982842,OV90,NF1,289,289,5,224.332,432.692,515.498
chr17,31295812,31296100,chr17:29621966-29623407,46.434,-0.31858,0.866249,-0.3030691689982843,OV90,NF1,288,288,5,62.1806,133.323,154.149
chr17,31296100,31296389,chr17:29621966-29623407,68.9689,0.194021,0.950994,0.2095318310017156,OV90,NF1,289,289,5,91.045,173.263,183.927
chr17,31304213,31304501,chr17:29631232-29632673,45.5972,-0.718211,0.92922,-0.7027001689982844,OV90,NF1,288,288,5,124.743,171.812,194.816
chr17,31304501,31304789,chr17:29631232-29632673,50.6389,-0.752346,0.902233,-0.7368351689982843,OV90,NF1,288,288,5,146.944,220.306,280.847
chr17,31304789,31305078,chr17:29631232-29632673,59.3391,-0.417955,0.926674,-0.4024441689982843,OV90,NF1,289,289,5,126.592,216.028,279.522
chr17,31305078,31305366,chr17:29631232-29632673,139.153,-0.263405,0.612655,-0.2478941689982843,OV90,NF1,288,288,5,224.062,324.983,508.771
chr17,31305366,31305655,chr17:29631232-29632673,104.135,-0.158229,0.855687,-0.1427181689982843,OV90,NF1,289,289,5,206.965,314.654,324.356
chr17,31318240,31318520,chr17:29645259-29646100,56.1857,-0.27762,0.955443,-0.2621091689982843,OV90,NF1,280,280,5,83.3071,119.311,151.975
