cell_line,patient_id,histotype_code,rna_passage,wes_passage,tmt_plex,gene,ensembl_gene_id,panel_group,arm,segment_gene_covered_fraction,gene_segment_log2,gene_segment_min_log2,gene_segment_max_log2,n_segments_overlapping_gene,target_bins,positive_target_bins,zero_depth_target_bins,target_overlap_bp,target_bin_median_log2,target_bin_min_log2,target_bin_max_log2,target_bin_iqr_log2,gene_target_length_weighted_mean_depth,arm_median_log2,segment_minus_arm_log2,target_median_minus_arm_log2,segment_minus_target_median_log2,relative_screen_eligible,supported_relative_gain_screen,supported_relative_loss_screen,segment_bin_disagreement_flag,target_only_extreme_flag,zero_depth_followup_flag,status,rna_tpm,protein_log2_normalised,protein_isodoping,rna_tpm_rank_desc,rna_tpm_n_models,protein_log2_normalised_rank_desc,protein_log2_normalised_n_models,wes_measured
VOA8771,VOA8771,MC,p28,NA,5.0,MECOM,ENSG00000085276,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,5.9920684,10.6826597953618,False,17.0,31.0,29.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,BCL2L1,ENSG00000171552,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,195.60019399999996,12.11224948398931,False,12.0,31.0,2.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,ZNF217,ENSG00000171940,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,13.645595,12.05255530333746,False,19.0,31.0,25.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,SOX2,ENSG00000181449,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,89.2632,10.08849283931287,False,4.0,31.0,5.0,25.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,NF1,ENSG00000196712,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,20.208734400000004,12.58864699530254,True,9.0,31.0,3.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,RB1,ENSG00000139687,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,18.101932,13.58041950567749,True,6.0,31.0,16.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,PTEN,ENSG00000171862,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,21.038457,12.60603976639214,True,4.0,31.0,5.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,CDKN2A,ENSG00000147889,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,106.20735000000002,10.60802923714505,False,15.0,31.0,27.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,CDKN2B,ENSG00000147883,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,84.014,7.911692156517899,False,2.0,31.0,6.0,7.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,BRCA1,ENSG00000012048,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,21.2266053,13.38063290113208,True,3.0,31.0,13.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,BRCA2,ENSG00000139618,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,7.838,13.36179540821213,True,1.0,31.0,14.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,PALB2,ENSG00000083093,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,12.828712999999995,NA,NA,3.0,31.0,NA,0.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,RAD51C,ENSG00000108384,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,42.694233,NA,False,6.0,31.0,NA,17.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,RAD51D,ENSG00000185379,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,21.595301999999997,NA,NA,1.0,31.0,NA,0.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,BRIP1,ENSG00000136492,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,6.31579,NA,NA,7.0,31.0,NA,0.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,ATM,ENSG00000149311,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,18.800816,11.43048268180639,False,6.0,31.0,3.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,CHEK2,ENSG00000183765,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,18.843857,10.19105074160136,False,13.0,31.0,28.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,CDK12,ENSG00000167258,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,26.695858999999995,12.7390504348318,False,6.0,31.0,13.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,ARID1A,ENSG00000117713,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,27.5014751,14.49817794393367,True,9.0,31.0,11.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,SMARCA4,ENSG00000127616,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,53.083880629899994,14.36397431914488,False,22.0,31.0,2.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,SMARCA2,ENSG00000080503,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,21.241925929,12.25293143593393,False,7.0,31.0,3.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,MLH1,ENSG00000076242,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,24.235116251,12.65041977449152,False,11.0,31.0,19.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,MSH2,ENSG00000095002,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,28.4600654,14.46283288757384,False,9.0,31.0,20.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,MSH6,ENSG00000116062,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,55.70894831,14.67430005420907,False,5.0,31.0,17.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,PMS2,ENSG00000122512,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,17.265722460000003,10.77861567964514,False,4.0,31.0,22.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,TP53,ENSG00000141510,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,94.14307000000002,11.96639841016676,True,7.0,31.0,13.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,FBXW7,ENSG00000109670,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,8.1717238,NA,NA,10.0,31.0,NA,0.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,POLE,ENSG00000177084,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,59.23331769999999,10.25966038439433,False,4.0,31.0,27.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,POLD1,ENSG00000062822,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,75.48464799999999,13.99783348309066,False,5.0,31.0,9.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,CTNNB1,ENSG00000168036,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,147.51266932707665,14.72206824743395,False,12.0,31.0,5.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,ARID1B,ENSG00000049618,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,31.49207310012181,12.79312607493995,False,2.0,31.0,7.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,SMAD4,ENSG00000141646,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,42.756359,10.77203110661918,False,6.0,31.0,31.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,CCNE1,ENSG00000105173,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,9.892834,13.06849257313587,True,29.0,31.0,3.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,CCND1,ENSG00000110092,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,308.78872,10.43257198113276,False,4.0,31.0,4.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,CDK4,ENSG00000135446,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,102.032992,10.74780937136797,False,29.0,31.0,5.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,CDK6,ENSG00000105810,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,3.4827024,10.63162954960807,False,20.0,31.0,16.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,MYC,ENSG00000136997,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,48.376042,NA,NA,22.0,31.0,NA,0.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,MYCN,ENSG00000134323,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,1.22606,NA,NA,11.0,31.0,NA,0.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,MDM2,ENSG00000135679,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,21.9278037,NA,NA,17.0,31.0,NA,0.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,MDM4,ENSG00000198625,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,10.977524611299998,NA,NA,8.0,31.0,NA,0.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,ERBB2,ENSG00000141736,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,72.027163,13.58144127659377,True,11.0,31.0,5.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,EGFR,ENSG00000146648,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,73.76242746800901,15.07087150248286,True,4.0,31.0,8.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,MET,ENSG00000105976,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,205.981128,14.73655045004318,True,3.0,31.0,5.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,FGFR1,ENSG00000077782,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,177.0191797,10.54104653277148,False,3.0,31.0,1.0,19.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,FGFR2,ENSG00000066468,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,82.332154268,NA,NA,5.0,31.0,NA,0.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,FGFR3,ENSG00000068078,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,14.42168167221,9.434382011018046,False,12.0,31.0,2.0,6.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,KRAS,ENSG00000133703,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,6.672401,10.66538692642675,False,15.0,31.0,21.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,NRAS,ENSG00000213281,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,11.8339,12.04198282912222,False,21.0,31.0,18.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,BRAF,ENSG00000157764,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,6.7594455,7.975726208493743,False,15.0,31.0,3.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,AKT2,ENSG00000105221,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,57.90574812848,12.02909128263095,False,31.0,31.0,16.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,PIK3CA,ENSG00000121879,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,13.110644,11.49492586570318,True,4.0,31.0,10.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,PRKCI,ENSG00000163558,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,70.368549,13.42035267658035,False,2.0,31.0,2.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,MECOM,ENSG00000085276,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,56.321586999999994,11.80197170943471,False,3.0,31.0,6.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,BCL2L1,ENSG00000171552,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,74.58012099999999,11.85332532173015,False,27.0,31.0,8.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,ZNF217,ENSG00000171940,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,95.199749,13.02020313173613,False,3.0,31.0,2.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,SOX2,ENSG00000181449,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,0.0136893,8.358288825288696,False,30.0,31.0,22.0,25.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,NF1,ENSG00000196712,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,16.9651838,12.31384423715148,True,12.0,31.0,21.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,RB1,ENSG00000139687,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,23.384227,13.45155561062378,True,3.0,31.0,23.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,PTEN,ENSG00000171862,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,9.772808,12.6649555725347,True,11.0,31.0,3.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,CDKN2A,ENSG00000147889,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,8.8049115,10.69164622549318,False,25.0,31.0,21.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,CDKN2B,ENSG00000147883,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,1.286985,NA,False,25.0,31.0,NA,7.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,BRCA1,ENSG00000012048,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,15.896972014791997,13.73199427749983,True,7.0,31.0,1.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,BRCA2,ENSG00000139618,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,2.3752910000000003,13.52797708495208,True,9.0,31.0,3.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,PALB2,ENSG00000083093,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,5.72651075449,NA,NA,16.0,31.0,NA,0.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,RAD51C,ENSG00000108384,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,15.026466999999998,7.303104000302073,False,25.0,31.0,15.0,17.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,RAD51D,ENSG00000185379,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,7.660412200565018,NA,NA,18.0,31.0,NA,0.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,BRIP1,ENSG00000136492,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,3.5282805,NA,NA,12.0,31.0,NA,0.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,ATM,ENSG00000149311,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,9.1743251,11.05360582461608,False,14.0,31.0,15.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,CHEK2,ENSG00000183765,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,17.769827000791892,10.96265849349145,False,16.0,31.0,2.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,CDK12,ENSG00000167258,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,12.142562,12.6572200241865,False,21.0,31.0,17.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,ARID1A,ENSG00000117713,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,9.0806557,14.03222153875706,True,29.0,31.0,23.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,SMARCA4,ENSG00000127616,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,93.45322752395217,13.93165217959533,False,10.0,31.0,18.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,SMARCA2,ENSG00000080503,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,14.133845600064436,11.46315712846264,False,13.0,31.0,25.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,MLH1,ENSG00000076242,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,12.064075,12.6387617064251,False,28.0,31.0,20.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,MSH2,ENSG00000095002,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,36.1014957,14.67834133850806,False,6.0,31.0,5.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,MSH6,ENSG00000116062,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,55.64098908000001,14.79477225609457,False,6.0,31.0,11.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,PMS2,ENSG00000122512,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,10.601542,11.16352882843215,False,17.0,31.0,10.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,TP53,ENSG00000141510,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,21.622915,10.94746024482959,True,25.0,31.0,31.0,31.0,False
VOA5217,VOA5217,MMMT,p36,NA,4.0,FBXW7,ENSG00000109670,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,5.856038,NA,NA,16.0,31.0,NA,0.0,False
