ensembl_transcript_id,ensembl_gene_id,external_gene_name,gene_biotype,transcript_id_versioned,gene_id_versioned,seq_region,primary_assembly,transcript_length
ENST00000587047,ENSG00000167384,ZNF180,protein_coding,ENST00000587047.1,ENSG00000167384.10,19,True,525
ENST00000585514,ENSG00000167384,ZNF180,protein_coding,ENST00000585514.5,ENSG00000167384.10,19,True,564
ENST00000592140,ENSG00000167384,ZNF180,protein_coding,ENST00000592140.1,ENSG00000167384.10,19,True,533
ENST00000590366,ENSG00000167384,ZNF180,protein_coding,ENST00000590366.1,ENSG00000167384.10,19,True,538
ENST00000243167,ENSG00000117480,FAAH,protein_coding,ENST00000243167.8,ENSG00000117480.15,1,True,2094
ENST00000468718,ENSG00000117480,FAAH,protein_coding,ENST00000468718.5,ENSG00000117480.15,1,True,769
ENST00000493735,ENSG00000117480,FAAH,protein_coding,ENST00000493735.5,ENSG00000117480.15,1,True,1396
ENST00000484697,ENSG00000117480,FAAH,protein_coding,ENST00000484697.5,ENSG00000117480.15,1,True,1046
ENST00000489366,ENSG00000117480,FAAH,protein_coding,ENST00000489366.2,ENSG00000117480.15,1,True,480
ENST00000493636,ENSG00000117480,FAAH,protein_coding,ENST00000493636.1,ENSG00000117480.15,1,True,527
ENST00000330342,ENSG00000185344,ATP6V0A2,protein_coding,ENST00000330342.7,ENSG00000185344.13,12,True,6542
ENST00000540368,ENSG00000185344,ATP6V0A2,protein_coding,ENST00000540368.5,ENSG00000185344.13,12,True,1479
ENST00000504192,ENSG00000185344,ATP6V0A2,protein_coding,ENST00000504192.2,ENSG00000185344.13,12,True,2525
ENST00000545059,ENSG00000185344,ATP6V0A2,protein_coding,ENST00000545059.5,ENSG00000185344.13,12,True,4232
ENST00000536426,ENSG00000185344,ATP6V0A2,protein_coding,ENST00000536426.1,ENSG00000185344.13,12,True,742
ENST00000534943,ENSG00000185344,ATP6V0A2,protein_coding,ENST00000534943.5,ENSG00000185344.13,12,True,1733
ENST00000544833,ENSG00000185344,ATP6V0A2,protein_coding,ENST00000544833.1,ENSG00000185344.13,12,True,1013
ENST00000543687,ENSG00000185344,ATP6V0A2,protein_coding,ENST00000543687.1,ENSG00000185344.13,12,True,1421
ENST00000613625,ENSG00000185344,ATP6V0A2,protein_coding,ENST00000613625.4,ENSG00000185344.13,12,True,1620
ENST00000450633,ENSG00000163870,TPRA1,protein_coding,ENST00000450633.6,ENSG00000163870.14,3,True,1865
ENST00000296210,ENSG00000163870,TPRA1,protein_coding,ENST00000296210.11,ENSG00000163870.14,3,True,1725
ENST00000355552,ENSG00000163870,TPRA1,protein_coding,ENST00000355552.7,ENSG00000163870.14,3,True,1933
ENST00000393400,ENSG00000163870,TPRA1,protein_coding,ENST00000393400.6,ENSG00000163870.14,3,True,1831
ENST00000483868,ENSG00000163870,TPRA1,protein_coding,ENST00000483868.5,ENSG00000163870.14,3,True,1720
ENST00000489960,ENSG00000163870,TPRA1,protein_coding,ENST00000489960.5,ENSG00000163870.14,3,True,1903
ENST00000465915,ENSG00000163870,TPRA1,protein_coding,ENST00000465915.1,ENSG00000163870.14,3,True,569
ENST00000490290,ENSG00000163870,TPRA1,protein_coding,ENST00000490290.5,ENSG00000163870.14,3,True,841
ENST00000469111,ENSG00000163870,TPRA1,protein_coding,ENST00000469111.5,ENSG00000163870.14,3,True,1007
ENST00000490643,ENSG00000163870,TPRA1,protein_coding,ENST00000490643.5,ENSG00000163870.14,3,True,767
ENST00000462228,ENSG00000163870,TPRA1,protein_coding,ENST00000462228.1,ENSG00000163870.14,3,True,713
ENST00000271331,ENSG00000143125,PROK1,protein_coding,ENST00000271331.3,ENSG00000143125.5,1,True,1338
ENST00000342435,ENSG00000188313,PLSCR1,protein_coding,ENST00000342435.8,ENSG00000188313.12,3,True,2233
ENST00000493432,ENSG00000188313,PLSCR1,protein_coding,ENST00000493432.5,ENSG00000188313.12,3,True,1384
ENST00000463777,ENSG00000188313,PLSCR1,protein_coding,ENST00000463777.5,ENSG00000188313.12,3,True,701
ENST00000487389,ENSG00000188313,PLSCR1,protein_coding,ENST00000487389.5,ENSG00000188313.12,3,True,1443
ENST00000468985,ENSG00000188313,PLSCR1,protein_coding,ENST00000468985.5,ENSG00000188313.12,3,True,983
ENST00000448787,ENSG00000188313,PLSCR1,protein_coding,ENST00000448787.6,ENSG00000188313.12,3,True,996
ENST00000488253,ENSG00000188313,PLSCR1,protein_coding,ENST00000488253.5,ENSG00000188313.12,3,True,581
ENST00000489775,ENSG00000188313,PLSCR1,protein_coding,ENST00000489775.5,ENSG00000188313.12,3,True,984
ENST00000483300,ENSG00000188313,PLSCR1,protein_coding,ENST00000483300.5,ENSG00000188313.12,3,True,514
ENST00000484560,ENSG00000188313,PLSCR1,protein_coding,ENST00000484560.1,ENSG00000188313.12,3,True,629
ENST00000478267,ENSG00000188313,PLSCR1,protein_coding,ENST00000478267.5,ENSG00000188313.12,3,True,870
ENST00000470496,ENSG00000188313,PLSCR1,protein_coding,ENST00000470496.1,ENSG00000188313.12,3,True,340
ENST00000462666,ENSG00000188313,PLSCR1,protein_coding,ENST00000462666.5,ENSG00000188313.12,3,True,862
ENST00000486631,ENSG00000188313,PLSCR1,protein_coding,ENST00000486631.5,ENSG00000188313.12,3,True,701
ENST00000472349,ENSG00000188313,PLSCR1,protein_coding,ENST00000472349.1,ENSG00000188313.12,3,True,1198
ENST00000494568,ENSG00000188313,PLSCR1,protein_coding,ENST00000494568.5,ENSG00000188313.12,3,True,817
ENST00000490745,ENSG00000188313,PLSCR1,protein_coding,ENST00000490745.5,ENSG00000188313.12,3,True,480
ENST00000469266,ENSG00000188313,PLSCR1,protein_coding,ENST00000469266.1,ENSG00000188313.12,3,True,1257
ENST00000477974,ENSG00000188313,PLSCR1,protein_coding,ENST00000477974.1,ENSG00000188313.12,3,True,415
ENST00000621676,ENSG00000160695,VPS11,protein_coding,ENST00000621676.4,ENSG00000160695.14,11,True,3313
ENST00000614944,ENSG00000160695,VPS11,protein_coding,ENST00000614944.4,ENSG00000160695.14,11,True,3388
ENST00000622309,ENSG00000160695,VPS11,protein_coding,ENST00000622309.4,ENSG00000160695.14,11,True,3352
ENST00000529545,ENSG00000160695,VPS11,protein_coding,ENST00000529545.1,ENSG00000160695.14,11,True,576
ENST00000526829,ENSG00000160695,VPS11,protein_coding,ENST00000526829.1,ENSG00000160695.14,11,True,1952
ENST00000530809,ENSG00000160695,VPS11,protein_coding,ENST00000530809.2,ENSG00000160695.14,11,True,542
ENST00000534551,ENSG00000160695,VPS11,protein_coding,ENST00000534551.2,ENSG00000160695.14,11,True,585
ENST00000524454,ENSG00000160695,VPS11,protein_coding,ENST00000524454.1,ENSG00000160695.14,11,True,626
ENST00000620429,ENSG00000160695,VPS11,protein_coding,ENST00000620429.4,ENSG00000160695.14,11,True,2739
ENST00000436518,ENSG00000099904,ZDHHC8,protein_coding,ENST00000436518.5,ENSG00000099904.15,22,True,557
ENST00000334554,ENSG00000099904,ZDHHC8,protein_coding,ENST00000334554.11,ENSG00000099904.15,22,True,5046
ENST00000320602,ENSG00000099904,ZDHHC8,protein_coding,ENST00000320602.11,ENSG00000099904.15,22,True,3072
ENST00000405930,ENSG00000099904,ZDHHC8,protein_coding,ENST00000405930.3,ENSG00000099904.15,22,True,3112
ENST00000468112,ENSG00000099904,ZDHHC8,protein_coding,ENST00000468112.5,ENSG00000099904.15,22,True,524
ENST00000469212,ENSG00000099904,ZDHHC8,protein_coding,ENST00000469212.5,ENSG00000099904.15,22,True,625
ENST00000472497,ENSG00000099904,ZDHHC8,protein_coding,ENST00000472497.1,ENSG00000099904.15,22,True,909
ENST00000591289,ENSG00000278318,ZNF229,protein_coding,ENST00000591289.5,ENSG00000278318.4,19,True,550
ENST00000613197,ENSG00000278318,ZNF229,protein_coding,ENST00000613197.4,ENSG00000278318.4,19,True,4835
ENST00000620012,ENSG00000278318,ZNF229,protein_coding,ENST00000620012.4,ENSG00000278318.4,19,True,5384
ENST00000614049,ENSG00000278318,ZNF229,protein_coding,ENST00000614049.4,ENSG00000278318.4,19,True,4507
ENST00000592308,ENSG00000278318,ZNF229,protein_coding,ENST00000592308.1,ENSG00000278318.4,19,True,525
ENST00000588212,ENSG00000267173,AC245748.1,protein_coding,ENST00000588212.1,ENSG00000267173.1,19,True,561
ENST00000354340,ENSG00000062370,ZNF112,protein_coding,ENST00000354340.8,ENSG00000062370.16,19,True,3654
ENST00000337401,ENSG00000062370,ZNF112,protein_coding,ENST00000337401.8,ENSG00000062370.16,19,True,3321
ENST00000587909,ENSG00000062370,ZNF112,protein_coding,ENST00000587909.1,ENSG00000062370.16,19,True,569
ENST00000590687,ENSG00000062370,ZNF112,protein_coding,ENST00000590687.5,ENSG00000062370.16,19,True,577
ENST00000592151,ENSG00000062370,ZNF112,protein_coding,ENST00000592151.1,ENSG00000062370.16,19,True,534
ENST00000588057,ENSG00000062370,ZNF112,protein_coding,ENST00000588057.1,ENSG00000062370.16,19,True,558
ENST00000471337,ENSG00000132773,TOE1,protein_coding,ENST00000471337.5,ENSG00000132773.11,1,True,1074
ENST00000495703,ENSG00000132773,TOE1,protein_coding,ENST00000495703.5,ENSG00000132773.11,1,True,2173
ENST00000460057,ENSG00000132773,TOE1,protein_coding,ENST00000460057.1,ENSG00000132773.11,1,True,592
ENST00000477731,ENSG00000132773,TOE1,protein_coding,ENST00000477731.5,ENSG00000132773.11,1,True,994
ENST00000372090,ENSG00000132773,TOE1,protein_coding,ENST00000372090.5,ENSG00000132773.11,1,True,2389
ENST00000336934,ENSG00000133121,STARD13,protein_coding,ENST00000336934.9,ENSG00000133121.20,13,True,5917
ENST00000255486,ENSG00000133121,STARD13,protein_coding,ENST00000255486.8,ENSG00000133121.20,13,True,5798
ENST00000399365,ENSG00000133121,STARD13,protein_coding,ENST00000399365.7,ENSG00000133121.20,13,True,5784
ENST00000491333,ENSG00000133121,STARD13,protein_coding,ENST00000491333.1,ENSG00000133121.20,13,True,582
ENST00000567873,ENSG00000133121,STARD13,protein_coding,ENST00000567873.1,ENSG00000133121.20,13,True,2037
ENST00000487412,ENSG00000133121,STARD13,protein_coding,ENST00000487412.5,ENSG00000133121.20,13,True,939
ENST00000498019,ENSG00000133121,STARD13,protein_coding,ENST00000498019.2,ENSG00000133121.20,13,True,568
ENST00000344312,ENSG00000133121,STARD13,protein_coding,ENST00000344312.5,ENSG00000133121.20,13,True,524
ENST00000439831,ENSG00000133121,STARD13,protein_coding,ENST00000439831.1,ENSG00000133121.20,13,True,945
ENST00000587871,ENSG00000267110,AC010327.1,protein_coding,ENST00000587871.1,ENSG00000267110.1,19,True,975
ENST00000335621,ENSG00000186710,CFAP73,protein_coding,ENST00000335621.10,ENSG00000186710.11,12,True,1514
ENST00000551256,ENSG00000186710,CFAP73,protein_coding,ENST00000551256.1,ENSG00000186710.11,12,True,1287
ENST00000550918,ENSG00000186710,CFAP73,protein_coding,ENST00000550918.1,ENSG00000186710.11,12,True,372
ENST00000372587,ENSG00000127129,EDN2,protein_coding,ENST00000372587.4,ENSG00000127129.9,1,True,1241
ENST00000490783,ENSG00000127129,EDN2,protein_coding,ENST00000490783.5,ENSG00000127129.9,1,True,800
ENST00000467046,ENSG00000127129,EDN2,protein_coding,ENST00000467046.5,ENSG00000127129.9,1,True,432
ENST00000467872,ENSG00000127129,EDN2,protein_coding,ENST00000467872.5,ENSG00000127129.9,1,True,362
ENST00000460255,ENSG00000127129,EDN2,protein_coding,ENST00000460255.1,ENSG00000127129.9,1,True,485
ENST00000372591,ENSG00000204060,FOXO6,protein_coding,ENST00000372591.1,ENSG00000204060.7,1,True,2398
ENST00000641094,ENSG00000204060,FOXO6,protein_coding,ENST00000641094.1,ENSG00000204060.7,1,True,1476
ENST00000359299,ENSG00000109511,ANXA10,protein_coding,ENST00000359299.7,ENSG00000109511.11,4,True,1417
ENST00000507278,ENSG00000109511,ANXA10,protein_coding,ENST00000507278.5,ENSG00000109511.11,4,True,894
ENST00000503003,ENSG00000109511,ANXA10,protein_coding,ENST00000503003.1,ENSG00000109511.11,4,True,566
ENST00000308287,ENSG00000172689,MS4A10,protein_coding,ENST00000308287.1,ENSG00000172689.1,11,True,2296
ENST00000340149,ENSG00000033327,GAB2,protein_coding,ENST00000340149.6,ENSG00000033327.12,11,True,6052
ENST00000361507,ENSG00000033327,GAB2,protein_coding,ENST00000361507.4,ENSG00000033327.12,11,True,6092
ENST00000528329,ENSG00000033327,GAB2,protein_coding,ENST00000528329.1,ENSG00000033327.12,11,True,556
ENST00000526030,ENSG00000033327,GAB2,protein_coding,ENST00000526030.1,ENSG00000033327.12,11,True,650
ENST00000528886,ENSG00000033327,GAB2,protein_coding,ENST00000528886.5,ENSG00000033327.12,11,True,543
ENST00000530915,ENSG00000033327,GAB2,protein_coding,ENST00000530915.1,ENSG00000033327.12,11,True,567
ENST00000534823,ENSG00000033327,GAB2,protein_coding,ENST00000534823.1,ENSG00000033327.12,11,True,568
ENST00000336314,ENSG00000155506,LARP1,protein_coding,ENST00000336314.8,ENSG00000155506.16,5,True,6595
ENST00000518297,ENSG00000155506,LARP1,protein_coding,ENST00000518297.5,ENSG00000155506.16,5,True,2630
ENST00000517616,ENSG00000155506,LARP1,protein_coding,ENST00000517616.5,ENSG00000155506.16,5,True,501
ENST00000518892,ENSG00000155506,LARP1,protein_coding,ENST00000518892.1,ENSG00000155506.16,5,True,399
ENST00000521577,ENSG00000155506,LARP1,protein_coding,ENST00000521577.1,ENSG00000155506.16,5,True,817
ENST00000519931,ENSG00000155506,LARP1,protein_coding,ENST00000519931.5,ENSG00000155506.16,5,True,569
ENST00000524248,ENSG00000155506,LARP1,protein_coding,ENST00000524248.5,ENSG00000155506.16,5,True,2128
ENST00000523163,ENSG00000155506,LARP1,protein_coding,ENST00000523163.5,ENSG00000155506.16,5,True,843
ENST00000518194,ENSG00000155506,LARP1,protein_coding,ENST00000518194.1,ENSG00000155506.16,5,True,450
ENST00000518595,ENSG00000155506,LARP1,protein_coding,ENST00000518595.1,ENSG00000155506.16,5,True,773
ENST00000518742,ENSG00000155506,LARP1,protein_coding,ENST00000518742.1,ENSG00000155506.16,5,True,587
ENST00000518677,ENSG00000155506,LARP1,protein_coding,ENST00000518677.1,ENSG00000155506.16,5,True,827
ENST00000522272,ENSG00000155506,LARP1,protein_coding,ENST00000522272.1,ENSG00000155506.16,5,True,467
ENST00000519194,ENSG00000155506,LARP1,protein_coding,ENST00000519194.1,ENSG00000155506.16,5,True,529
ENST00000524187,ENSG00000155506,LARP1,protein_coding,ENST00000524187.1,ENSG00000155506.16,5,True,287
ENST00000403870,ENSG00000107443,CCNJ,protein_coding,ENST00000403870.7,ENSG00000107443.15,10,True,2830
ENST00000265992,ENSG00000107443,CCNJ,protein_coding,ENST00000265992.9,ENSG00000107443.15,10,True,4115
ENST00000465148,ENSG00000107443,CCNJ,protein_coding,ENST00000465148.2,ENSG00000107443.15,10,True,2677
ENST00000529563,ENSG00000006611,USH1C,protein_coding,ENST00000529563.5,ENSG00000006611.15,11,True,942
ENST00000527551,ENSG00000006611,USH1C,protein_coding,ENST00000527551.1,ENSG00000006611.15,11,True,371
ENST00000005226,ENSG00000006611,USH1C,protein_coding,ENST00000005226.11,ENSG00000006611.15,11,True,2700
ENST00000534556,ENSG00000006611,USH1C,protein_coding,ENST00000534556.1,ENSG00000006611.15,11,True,244
ENST00000530700,ENSG00000006611,USH1C,protein_coding,ENST00000530700.1,ENSG00000006611.15,11,True,403
ENST00000526181,ENSG00000006611,USH1C,protein_coding,ENST00000526181.1,ENSG00000006611.15,11,True,1040
ENST00000624811,ENSG00000006611,USH1C,protein_coding,ENST00000624811.1,ENSG00000006611.15,11,True,1194
ENST00000527020,ENSG00000006611,USH1C,protein_coding,ENST00000527020.5,ENSG00000006611.15,11,True,2159
ENST00000527720,ENSG00000006611,USH1C,protein_coding,ENST00000527720.5,ENSG00000006611.15,11,True,2278
ENST00000318024,ENSG00000006611,USH1C,protein_coding,ENST00000318024.8,ENSG00000006611.15,11,True,2237
ENST00000526313,ENSG00000006611,USH1C,protein_coding,ENST00000526313.5,ENSG00000006611.15,11,True,2149
ENST00000322886,ENSG00000165891,E2F7,protein_coding,ENST00000322886.11,ENSG00000165891.15,12,True,5740
ENST00000416496,ENSG00000165891,E2F7,protein_coding,ENST00000416496.6,ENSG00000165891.15,12,True,5297
ENST00000550669,ENSG00000165891,E2F7,protein_coding,ENST00000550669.5,ENSG00000165891.15,12,True,2302
ENST00000552907,ENSG00000165891,E2F7,protein_coding,ENST00000552907.5,ENSG00000165891.15,12,True,812
ENST00000551058,ENSG00000165891,E2F7,protein_coding,ENST00000551058.1,ENSG00000165891.15,12,True,724
ENST00000551558,ENSG00000165891,E2F7,protein_coding,ENST00000551558.1,ENSG00000165891.15,12,True,1464
ENST00000547316,ENSG00000165891,E2F7,protein_coding,ENST00000547316.1,ENSG00000165891.15,12,True,570
ENST00000326197,ENSG00000010803,SCMH1,protein_coding,ENST00000326197.11,ENSG00000010803.16,1,True,3275
ENST00000372595,ENSG00000010803,SCMH1,protein_coding,ENST00000372595.5,ENSG00000010803.16,1,True,3231
ENST00000337495,ENSG00000010803,SCMH1,protein_coding,ENST00000337495.9,ENSG00000010803.16,1,True,3108
ENST00000372597,ENSG00000010803,SCMH1,protein_coding,ENST00000372597.5,ENSG00000010803.16,1,True,3252
ENST00000372596,ENSG00000010803,SCMH1,protein_coding,ENST00000372596.5,ENSG00000010803.16,1,True,3323
ENST00000472037,ENSG00000010803,SCMH1,protein_coding,ENST00000472037.5,ENSG00000010803.16,1,True,735
ENST00000456518,ENSG00000010803,SCMH1,protein_coding,ENST00000456518.3,ENSG00000010803.16,1,True,1586
ENST00000460215,ENSG00000010803,SCMH1,protein_coding,ENST00000460215.5,ENSG00000010803.16,1,True,447
ENST00000498793,ENSG00000010803,SCMH1,protein_coding,ENST00000498793.5,ENSG00000010803.16,1,True,583
ENST00000489421,ENSG00000010803,SCMH1,protein_coding,ENST00000489421.1,ENSG00000010803.16,1,True,687
ENST00000482530,ENSG00000010803,SCMH1,protein_coding,ENST00000482530.1,ENSG00000010803.16,1,True,574
ENST00000488592,ENSG00000010803,SCMH1,protein_coding,ENST00000488592.1,ENSG00000010803.16,1,True,363
ENST00000397171,ENSG00000010803,SCMH1,protein_coding,ENST00000397171.6,ENSG00000010803.16,1,True,3186
ENST00000397174,ENSG00000010803,SCMH1,protein_coding,ENST00000397174.6,ENSG00000010803.16,1,True,2977
ENST00000361191,ENSG00000010803,SCMH1,protein_coding,ENST00000361191.9,ENSG00000010803.16,1,True,2906
ENST00000361705,ENSG00000010803,SCMH1,protein_coding,ENST00000361705.7,ENSG00000010803.16,1,True,3115
ENST00000402904,ENSG00000010803,SCMH1,protein_coding,ENST00000402904.6,ENSG00000010803.16,1,True,3204
ENST00000424014,ENSG00000111361,EIF2B1,protein_coding,ENST00000424014.6,ENSG00000111361.12,12,True,2477
ENST00000539951,ENSG00000111361,EIF2B1,protein_coding,ENST00000539951.5,ENSG00000111361.12,12,True,848
ENST00000534960,ENSG00000111361,EIF2B1,protein_coding,ENST00000534960.5,ENSG00000111361.12,12,True,618
ENST00000537073,ENSG00000111361,EIF2B1,protein_coding,ENST00000537073.1,ENSG00000111361.12,12,True,1768
ENST00000452159,ENSG00000111361,EIF2B1,protein_coding,ENST00000452159.6,ENSG00000111361.12,12,True,622
ENST00000543940,ENSG00000111361,EIF2B1,protein_coding,ENST00000543940.1,ENSG00000111361.12,12,True,423
ENST00000306049,ENSG00000172171,TEFM,protein_coding,ENST00000306049.9,ENSG00000172171.10,17,True,1262
ENST00000580840,ENSG00000172171,TEFM,protein_coding,ENST00000580840.1,ENSG00000172171.10,17,True,2109
ENST00000541382,ENSG00000172171,TEFM,protein_coding,ENST00000541382.2,ENSG00000172171.10,17,True,559
ENST00000579183,ENSG00000172171,TEFM,protein_coding,ENST00000579183.1,ENSG00000172171.10,17,True,633
ENST00000581216,ENSG00000172171,TEFM,protein_coding,ENST00000581216.5,ENSG00000172171.10,17,True,1891
ENST00000447349,ENSG00000235708,COL11A2,protein_coding,ENST00000447349.5,ENSG00000235708.8,CHR_HSCHR6_MHC_MCF_CTG1,False,6209
ENST00000496392,ENSG00000235708,COL11A2,protein_coding,ENST00000496392.1,ENSG00000235708.8,CHR_HSCHR6_MHC_MCF_CTG1,False,1984
ENST00000452730,ENSG00000235708,COL11A2,protein_coding,ENST00000452730.5,ENSG00000235708.8,CHR_HSCHR6_MHC_MCF_CTG1,False,2099
ENST00000447741,ENSG00000235708,COL11A2,protein_coding,ENST00000447741.6,ENSG00000235708.8,CHR_HSCHR6_MHC_MCF_CTG1,False,1194
ENST00000552473,ENSG00000235708,COL11A2,protein_coding,ENST00000552473.4,ENSG00000235708.8,CHR_HSCHR6_MHC_MCF_CTG1,False,6104
ENST00000549885,ENSG00000235708,COL11A2,protein_coding,ENST00000549885.2,ENSG00000235708.8,CHR_HSCHR6_MHC_MCF_CTG1,False,6425
ENST00000370812,ENSG00000142892,PIGK,protein_coding,ENST00000370812.7,ENSG00000142892.14,1,True,4596
ENST00000445065,ENSG00000142892,PIGK,protein_coding,ENST00000445065.5,ENSG00000142892.14,1,True,4318
ENST00000487906,ENSG00000142892,PIGK,protein_coding,ENST00000487906.5,ENSG00000142892.14,1,True,933
ENST00000359130,ENSG00000142892,PIGK,protein_coding,ENST00000359130.1,ENSG00000142892.14,1,True,1926
ENST00000478391,ENSG00000142892,PIGK,protein_coding,ENST00000478391.1,ENSG00000142892.14,1,True,737
ENST00000237596,ENSG00000118762,PKD2,protein_coding,ENST00000237596.6,ENSG00000118762.7,4,True,5056
ENST00000506727,ENSG00000118762,PKD2,protein_coding,ENST00000506727.1,ENSG00000118762.7,4,True,550
ENST00000506367,ENSG00000118762,PKD2,protein_coding,ENST00000506367.1,ENSG00000118762.7,4,True,693
ENST00000508588,ENSG00000118762,PKD2,protein_coding,ENST00000508588.5,ENSG00000118762.7,4,True,1720
ENST00000511337,ENSG00000118762,PKD2,protein_coding,ENST00000511337.5,ENSG00000118762.7,4,True,1362
ENST00000512858,ENSG00000118762,PKD2,protein_coding,ENST00000512858.1,ENSG00000118762.7,4,True,1554
ENST00000502363,ENSG00000118762,PKD2,protein_coding,ENST00000502363.1,ENSG00000118762.7,4,True,1222
