row,symbol,uniprot,symbol_representative,n_peptides,n_unique_peptides,npeptides_quant,qvalue,cv_replicates,isoDoping,present_n_lines,present_n_plex,pass_presence50,complete_case,zero_plex
BLOC1S4,BLOC1S4,Q9NUP1,TRUE,6,6,6,0,10.38249116960206,FALSE,31,5,TRUE,TRUE,FALSE
LIN7C,LIN7C,Q9NUP9,TRUE,13,9,9,0,3.114954710009052,FALSE,31,5,TRUE,TRUE,FALSE
AGPAT5,AGPAT5,Q9NUQ2,TRUE,11,11,11,0,0.9924701872448436,FALSE,31,5,TRUE,TRUE,FALSE
TXLNG,TXLNG,Q9NUQ3,TRUE,33,30,30,0,3.895042233775665,FALSE,31,5,TRUE,TRUE,FALSE
SPATS2L,SPATS2L,Q9NUQ6,TRUE,35,35,35,0,2.572385565696704,FALSE,31,5,TRUE,TRUE,FALSE
UFSP2,UFSP2,Q9NUQ7,TRUE,9,9,9,0,2.73526098691853,FALSE,31,5,TRUE,TRUE,FALSE
ABCF3,ABCF3,Q9NUQ8,TRUE,29,29,29,0,4.482097165776906,FALSE,31,5,TRUE,TRUE,FALSE
FAM49B,FAM49B,Q9NUQ9,TRUE,19,15,15,0,6.548295432499017,FALSE,31,5,TRUE,TRUE,FALSE
AP5S1,AP5S1,Q9NUS5,TRUE,4,3,3,0,13.60474861433482,FALSE,31,5,TRUE,TRUE,FALSE
ABCB8,ABCB8,Q9NUT2,TRUE,19,17,17,0,6.776382654924301,FALSE,31,5,TRUE,TRUE,FALSE
FAM105A,FAM105A,Q9NUU6,TRUE,3,3,3,0.001,10.3353758098057,FALSE,31,5,TRUE,TRUE,FALSE
DDX19A,DDX19A,Q9NUU7,TRUE,35,8,8,0,5.51006665787181,FALSE,31,5,TRUE,TRUE,FALSE
TDP1,TDP1,Q9NUW8,TRUE,9,9,9,0,5.947775908480936,FALSE,31,5,TRUE,TRUE,FALSE
POT1,POT1,Q9NUX5,TRUE,2,2,2,0.003,3.945971732995456,FALSE,18,3,TRUE,FALSE,FALSE
TBC1D23,TBC1D23,Q9NUY8,TRUE,17,17,17,0,9.015052175861197,FALSE,31,5,TRUE,TRUE,FALSE
DCAF13,DCAF13,Q9NV06,TRUE,28,28,28,0,6.662520324496002,FALSE,31,5,TRUE,TRUE,FALSE
TMEM100,TMEM100,Q9NV29,TRUE,4,4,4,0,30.4477608057082,FALSE,19,3,TRUE,FALSE,FALSE
IMP3,IMP3,Q9NV31,TRUE,10,10,10,0,6.899121150784728,FALSE,31,5,TRUE,TRUE,FALSE
NUDT15,NUDT15,Q9NV35,TRUE,2,2,2,0.002,NA,FALSE,6,1,FALSE,FALSE,FALSE
MRGBP,MRGBP,Q9NV56,TRUE,6,6,6,0,2.102551498089418,FALSE,31,5,TRUE,TRUE,FALSE
TYW1,TYW1,Q9NV66,TRUE,6,6,6,0,10.04329849850289,FALSE,31,5,TRUE,TRUE,FALSE
EXOC1,EXOC1,Q9NV70,TRUE,32,32,32,0,2.654346097987339,FALSE,31,5,TRUE,TRUE,FALSE
ZNF701,ZNF701,Q9NV72,TRUE,8,1,1,0,NA,FALSE,0,0,FALSE,FALSE,TRUE
INTS9,INTS9,Q9NV88,TRUE,15,15,15,0,1.237393253746345,FALSE,31,5,TRUE,TRUE,FALSE
TMEM30A,TMEM30A,Q9NV96,TRUE,12,10,10,0,4.161393021620164,FALSE,31,5,TRUE,TRUE,FALSE
UQCC1,UQCC1,Q9NVA1,TRUE,6,6,6,0,22.10022120489463,FALSE,31,5,TRUE,TRUE,FALSE
SEPT11,SEPT11,Q9NVA2,TRUE,33,15,15,0,7.175204782467601,FALSE,31,5,TRUE,TRUE,FALSE
TMEM184C,TMEM184C,Q9NVA4,TRUE,2,2,2,0,7.118634435537367,FALSE,31,5,TRUE,TRUE,FALSE
MED17,MED17,Q9NVC6,TRUE,25,25,25,0,2.84345374826135,FALSE,31,5,TRUE,TRUE,FALSE
PARVA,PARVA,Q9NVD7,TRUE,13,11,11,0,9.92199561906634,FALSE,31,5,TRUE,TRUE,FALSE
USP40,USP40,Q9NVE5,TRUE,4,4,4,0,8.760660191100413,FALSE,24,4,TRUE,FALSE,FALSE
PANK4,PANK4,Q9NVE7,TRUE,26,25,26,0,6.272608600576698,FALSE,31,5,TRUE,TRUE,FALSE
FBXO28,FBXO28,Q9NVF7,TRUE,7,7,7,0,3.237902015780387,FALSE,31,5,TRUE,TRUE,FALSE
TBC1D13,TBC1D13,Q9NVG8,TRUE,14,14,14,0,4.454540953508832,FALSE,31,5,TRUE,TRUE,FALSE
EXD2,EXD2,Q9NVH0,TRUE,28,28,28,0,0.6621694250394896,FALSE,31,5,TRUE,TRUE,FALSE
DNAJC11,DNAJC11,Q9NVH1,TRUE,41,41,41,0,1.809452835329795,FALSE,31,5,TRUE,TRUE,FALSE
INTS7,INTS7,Q9NVH2,TRUE,19,19,19,0,4.319251296995694,FALSE,31,5,TRUE,TRUE,FALSE
TMLHE,TMLHE,Q9NVH6,TRUE,21,21,21,0,0.5782048851699642,FALSE,31,5,TRUE,TRUE,FALSE
FANCI,FANCI,Q9NVI1,TRUE,18,18,18,0,6.775251171172009,FALSE,31,5,TRUE,TRUE,FALSE
ATAD3A,ATAD3A,Q9NVI7,TRUE,57,17,17,0,4.429954923551211,FALSE,31,5,TRUE,TRUE,FALSE
ARL8B,ARL8B,Q9NVJ2,TRUE,20,9,10,0,7.995334685586295,FALSE,31,5,TRUE,TRUE,FALSE
FGFR1OP2,FGFR1OP2,Q9NVK5,TRUE,13,13,13,0,2.773402794780789,FALSE,31,5,TRUE,TRUE,FALSE
DNAJC17,DNAJC17,Q9NVM6,TRUE,5,5,5,0,4.043457386492833,FALSE,31,5,TRUE,TRUE,FALSE
INTS13,INTS13,Q9NVM9,TRUE,30,30,30,0,5.004860723175089,FALSE,31,5,TRUE,TRUE,FALSE
RIC8B,RIC8B,Q9NVN3,TRUE,2,1,1,0,15.54717703692561,FALSE,11,2,FALSE,FALSE,FALSE
GNL3L,GNL3L,Q9NVN8,TRUE,27,26,26,0,4.964422365553949,FALSE,31,5,TRUE,TRUE,FALSE
DDX18,DDX18,Q9NVP1,TRUE,43,43,43,0,1.805452992222154,FALSE,31,5,TRUE,TRUE,FALSE
ASF1B,ASF1B,Q9NVP2,TRUE,3,2,2,0,2.810471828260321,FALSE,31,5,TRUE,TRUE,FALSE
FAIM,FAIM,Q9NVQ4,TRUE,5,5,5,0,12.87159570811162,FALSE,31,5,TRUE,TRUE,FALSE
KLHL11,KLHL11,Q9NVR0,TRUE,2,2,2,0.001,16.88287653353305,FALSE,26,4,TRUE,FALSE,FALSE
INTS10,INTS10,Q9NVR2,TRUE,13,13,13,0,3.456747438800186,FALSE,31,5,TRUE,TRUE,FALSE
MRPS18A,MRPS18A,Q9NVS2,TRUE,15,15,15,0,8.326892894720858,FALSE,31,5,TRUE,TRUE,FALSE
PNPO,PNPO,Q9NVS9,TRUE,18,18,18,0,5.494316017000297,FALSE,31,5,TRUE,TRUE,FALSE
ARMC1,ARMC1,Q9NVT9,TRUE,12,12,12,0,1.89388510742412,FALSE,31,5,TRUE,TRUE,FALSE
POLR3E,POLR3E,Q9NVU0,TRUE,22,22,22,0,10.04403945476326,FALSE,31,5,TRUE,TRUE,FALSE
SDAD1,SDAD1,Q9NVU7,TRUE,20,20,20,0,8.40562472449582,FALSE,31,5,TRUE,TRUE,FALSE
TMEM38B,TMEM38B,Q9NVV0,TRUE,2,2,2,0.003,21.86976714720128,FALSE,13,2,FALSE,FALSE,FALSE
MTPAP,MTPAP,Q9NVV4,TRUE,25,25,25,0,3.441397040734034,FALSE,31,5,TRUE,TRUE,FALSE
RLIM,RLIM,Q9NVW2,TRUE,5,5,5,0,6.958575632841243,FALSE,31,5,TRUE,TRUE,FALSE
HAUS2,HAUS2,Q9NVX0,TRUE,5,5,5,0,10.69091475281494,FALSE,31,5,TRUE,TRUE,FALSE
NLE1,NLE1,Q9NVX2,TRUE,17,17,17,0,1.591182419001841,FALSE,31,5,TRUE,TRUE,FALSE
NECAP2,NECAP2,Q9NVZ3,TRUE,12,10,10,0,6.428959122269815,FALSE,31,5,TRUE,TRUE,FALSE
POLR3B,POLR3B,Q9NW08,TRUE,23,23,23,0,9.650611676203205,FALSE,31,5,TRUE,TRUE,FALSE
RBM28,RBM28,Q9NW13,TRUE,62,62,62,0,1.685386229615616,FALSE,31,5,TRUE,TRUE,FALSE
ANO10,ANO10,Q9NW15,TRUE,16,15,16,0,7.972613165550651,FALSE,31,5,TRUE,TRUE,FALSE
RBM22,RBM22,Q9NW64,TRUE,22,22,22,0,1.897527721247441,FALSE,31,5,TRUE,TRUE,FALSE
BSDC1,BSDC1,Q9NW68,TRUE,10,10,10,0,3.344596346085813,FALSE,31,5,TRUE,TRUE,FALSE
DMAC2,DMAC2,Q9NW81,TRUE,8,8,8,0,11.5007362022272,FALSE,31,5,TRUE,TRUE,FALSE
WDR70,WDR70,Q9NW82,TRUE,27,27,27,0,3.997075734582567,FALSE,31,5,TRUE,TRUE,FALSE
MED9,MED9,Q9NWA0,TRUE,4,4,4,0,8.091873063966851,FALSE,31,5,TRUE,TRUE,FALSE
ARGLU1,ARGLU1,Q9NWB6,TRUE,22,21,22,0,4.906682764901076,FALSE,31,5,TRUE,TRUE,FALSE
SLTM,SLTM,Q9NWH9,TRUE,53,53,53,0,4.280824756307318,FALSE,31,5,TRUE,TRUE,FALSE
ZNHIT6,ZNHIT6,Q9NWK9,TRUE,12,12,12,0,5.867789957525713,FALSE,31,5,TRUE,TRUE,FALSE
CUEDC1,CUEDC1,Q9NWM3,TRUE,4,4,4,0,7.928695913755801,FALSE,31,5,TRUE,TRUE,FALSE
FKBP14,FKBP14,Q9NWM8,TRUE,8,8,8,0,7.676147740162762,FALSE,31,5,TRUE,TRUE,FALSE
PAG1,PAG1,Q9NWQ8,TRUE,4,4,4,0,2.055926272687121,FALSE,20,3,TRUE,FALSE,FALSE
C14orf119,C14orf119,Q9NWQ9,TRUE,2,2,2,0.006,2.286875765887265,FALSE,24,4,TRUE,FALSE,FALSE
MCUB,MCUB,Q9NWR8,TRUE,5,4,4,0,9.67728774399635,FALSE,31,5,TRUE,TRUE,FALSE
PIH1D1,PIH1D1,Q9NWS0,TRUE,11,11,11,0,5.980557756083794,FALSE,31,5,TRUE,TRUE,FALSE
RMND1,RMND1,Q9NWS8,TRUE,11,11,11,0,2.837780926094648,FALSE,31,5,TRUE,TRUE,FALSE
ZNF446,ZNF446,Q9NWS9,TRUE,3,3,3,0.002,9.751199921640298,FALSE,26,4,TRUE,FALSE,FALSE
PAK1IP1,PAK1IP1,Q9NWT1,TRUE,22,22,22,0,4.169178561886788,FALSE,31,5,TRUE,TRUE,FALSE
HIF1AN,HIF1AN,Q9NWT6,TRUE,7,7,7,0,1.1978655851886,FALSE,31,5,TRUE,TRUE,FALSE
AURKAIP1,AURKAIP1,Q9NWT8,TRUE,2,2,2,0,14.9410398410038,FALSE,31,5,TRUE,TRUE,FALSE
OXSM,OXSM,Q9NWU1,TRUE,11,11,11,0,2.75056612362218,FALSE,31,5,TRUE,TRUE,FALSE
GID8,GID8,Q9NWU2,TRUE,12,12,12,0,6.029192784118161,FALSE,31,5,TRUE,TRUE,FALSE
MRPL22,MRPL22,Q9NWU5,TRUE,18,17,18,0,4.550059070090428,FALSE,31,5,TRUE,TRUE,FALSE
C1orf123,C1orf123,Q9NWV4,TRUE,11,11,11,0,2.095413538015737,FALSE,31,5,TRUE,TRUE,FALSE
BABAM1,BABAM1,Q9NWV8,TRUE,12,12,12,0,2.505300461934635,FALSE,31,5,TRUE,TRUE,FALSE
THG1L,THG1L,Q9NWX6,TRUE,8,8,8,0,4.025159415351286,FALSE,31,5,TRUE,TRUE,FALSE
HPF1,HPF1,Q9NWY4,TRUE,11,11,11,0,6.255573384263115,FALSE,31,5,TRUE,TRUE,FALSE
IRAK4,IRAK4,Q9NWZ3,TRUE,6,6,6,0,6.433172625790101,FALSE,31,5,TRUE,TRUE,FALSE
UCKL1,UCKL1,Q9NWZ5,TRUE,3,3,3,0,1.486662427554955,FALSE,31,5,TRUE,TRUE,FALSE
GEMIN8,GEMIN8,Q9NWZ8,TRUE,6,6,6,0,7.601483732568738,FALSE,31,5,TRUE,TRUE,FALSE
TMEM160,TMEM160,Q9NX00,TRUE,5,5,5,0,6.95223982410968,FALSE,31,5,TRUE,TRUE,FALSE
TXNL4B,TXNL4B,Q9NX01,TRUE,4,4,4,0,10.37469679745844,FALSE,31,5,TRUE,TRUE,FALSE
NLRP2,NLRP2,Q9NX02,TRUE,29,29,29,0,3.923707271548391,FALSE,31,5,TRUE,TRUE,FALSE
FAM120C,FAM120C,Q9NX05,TRUE,9,7,7,0,3.661656960284357,FALSE,31,5,TRUE,TRUE,FALSE
TRNAU1AP,TRNAU1AP,Q9NX07,TRUE,6,6,6,0,4.973186529898597,FALSE,31,5,TRUE,TRUE,FALSE
COMMD8,COMMD8,Q9NX08,TRUE,7,6,6,0,3.356925932486479,FALSE,31,5,TRUE,TRUE,FALSE
NDUFB11,NDUFB11,Q9NX14,TRUE,7,7,7,0,3.957579346800507,FALSE,31,5,TRUE,TRUE,FALSE
SDHAF2,SDHAF2,Q9NX18,TRUE,4,4,4,0,7.499293882466342,FALSE,31,5,TRUE,TRUE,FALSE
MRPL16,MRPL16,Q9NX20,TRUE,19,19,19,0,1.340418899688934,FALSE,31,5,TRUE,TRUE,FALSE
NHP2,NHP2,Q9NX24,TRUE,9,9,9,0,9.0020729849868,FALSE,31,5,TRUE,TRUE,FALSE
OCIAD1,OCIAD1,Q9NX40,TRUE,14,14,14,0,6.713794821856656,FALSE,31,5,TRUE,TRUE,FALSE
ADPRHL2,ADPRHL2,Q9NX46,TRUE,13,13,13,0,4.846483552499208,FALSE,31,5,TRUE,TRUE,FALSE
MARCH5,MARCH5,Q9NX47,TRUE,8,8,8,0,5.64313500853135,FALSE,31,5,TRUE,TRUE,FALSE
HYPK,HYPK,Q9NX55,TRUE,10,10,10,0,4.382077428457283,FALSE,31,5,TRUE,TRUE,FALSE
RAB20,RAB20,Q9NX57,TRUE,4,4,4,0,9.080175318835364,FALSE,31,5,TRUE,TRUE,FALSE
LYAR,LYAR,Q9NX58,TRUE,38,38,37,0,10.71948401632623,FALSE,31,5,TRUE,TRUE,FALSE
IMPAD1,IMPAD1,Q9NX62,TRUE,16,16,16,0,2.827305290197656,FALSE,31,5,TRUE,TRUE,FALSE
CHCHD3,CHCHD3,Q9NX63,TRUE,37,37,37,0,0.8781453555475118,FALSE,31,5,TRUE,TRUE,FALSE
MED29,MED29,Q9NX70,TRUE,9,9,9,0,12.56983465716628,FALSE,31,5,TRUE,TRUE,FALSE
DUS2,DUS2,Q9NX74,TRUE,15,14,15,0,6.357549345095346,FALSE,31,5,TRUE,TRUE,FALSE
CMTM6,CMTM6,Q9NX76,TRUE,3,3,3,0.003,11.12311159808738,FALSE,31,5,TRUE,TRUE,FALSE
SYBU,SYBU,Q9NX95,TRUE,2,2,2,0.007,3.48767726505372,FALSE,24,4,TRUE,FALSE,FALSE
SIRT5,SIRT5,Q9NXA8,TRUE,15,15,15,0,4.236549117963508,FALSE,31,5,TRUE,TRUE,FALSE
GFOD1,GFOD1,Q9NXC2,TRUE,2,2,2,0.005,4.039650445256531,FALSE,24,4,TRUE,FALSE,FALSE
MIOS,MIOS,Q9NXC5,TRUE,20,20,20,0,6.539886853357656,FALSE,31,5,TRUE,TRUE,FALSE
MTMR10,MTMR10,Q9NXD2,TRUE,8,8,8,0,7.676203321381392,FALSE,31,5,TRUE,TRUE,FALSE
SMPD4,SMPD4,Q9NXE4,TRUE,16,16,16,0,7.137828676153422,FALSE,31,5,TRUE,TRUE,FALSE
CWC25,CWC25,Q9NXE8,TRUE,10,10,10,0,3.91774456567478,FALSE,31,5,TRUE,TRUE,FALSE
TEX10,TEX10,Q9NXF1,TRUE,17,17,17,0,6.794169008402942,FALSE,31,5,TRUE,TRUE,FALSE
ZDHHC7,ZDHHC7,Q9NXF8,TRUE,3,3,3,0,3.558703558684666,FALSE,31,5,TRUE,TRUE,FALSE
THUMPD1,THUMPD1,Q9NXG2,TRUE,26,26,26,0,4.210280644155489,FALSE,31,5,TRUE,TRUE,FALSE
P4HTM,P4HTM,Q9NXG6,TRUE,10,10,10,0,4.491637649304231,FALSE,31,5,TRUE,TRUE,FALSE
TOR4A,TOR4A,Q9NXH8,TRUE,10,10,10,0,10.19810028531015,FALSE,31,5,TRUE,TRUE,FALSE
TRMT1,TRMT1,Q9NXH9,TRUE,21,21,21,0,3.104611853705757,FALSE,31,5,TRUE,TRUE,FALSE
GDAP2,GDAP2,Q9NXN4,TRUE,13,13,13,0,3.288924999892469,FALSE,31,5,TRUE,TRUE,FALSE
NDE1,NDE1,Q9NXR1,TRUE,10,9,9,0,7.594629861990907,FALSE,31,5,TRUE,TRUE,FALSE
BABAM2,BABAM2,Q9NXR7,TRUE,8,8,8,0,6.618403462147665,FALSE,31,5,TRUE,TRUE,FALSE
ING3,ING3,Q9NXR8,TRUE,11,11,11,0,5.663017977144894,FALSE,31,5,TRUE,TRUE,FALSE
QPCTL,QPCTL,Q9NXS2,TRUE,7,7,7,0,7.246287629066465,FALSE,31,5,TRUE,TRUE,FALSE
ARL15,ARL15,Q9NXU5,TRUE,6,6,6,0,15.83967568353775,FALSE,31,5,TRUE,TRUE,FALSE
KCTD5,KCTD5,Q9NXV2,TRUE,7,7,7,0,11.35206713254943,FALSE,26,4,TRUE,FALSE,FALSE
CDKN2AIP,CDKN2AIP,Q9NXV6,TRUE,27,27,27,0,1.360161651908333,FALSE,31,5,TRUE,TRUE,FALSE
DNAJB12,DNAJB12,Q9NXW2,TRUE,17,16,16,0,9.418677766956861,FALSE,31,5,TRUE,TRUE,FALSE
ALKBH4,ALKBH4,Q9NXW9,TRUE,5,5,5,0,8.167606637893073,FALSE,25,4,TRUE,FALSE,FALSE
NSMCE4A,NSMCE4A,Q9NXX6,TRUE,5,5,5,0,12.14268703086197,FALSE,31,5,TRUE,TRUE,FALSE
SAGE1,SAGE1,Q9NXZ1,TRUE,2,2,2,0.003,NA,FALSE,5,1,FALSE,FALSE,FALSE
DDX43,DDX43,Q9NXZ2,TRUE,2,2,2,0.003,NA,FALSE,5,1,FALSE,FALSE,FALSE
GAR1,GAR1,Q9NY12,TRUE,11,11,11,0,7.266409088781785,FALSE,31,5,TRUE,TRUE,FALSE
PPP4R2,PPP4R2,Q9NY27,TRUE,23,23,23,0,2.11047661230044,FALSE,31,5,TRUE,TRUE,FALSE
DPP3,DPP3,Q9NY33,TRUE,42,42,42,0,0.7352749618799229,FALSE,31,5,TRUE,TRUE,FALSE
CLDND1,CLDND1,Q9NY35,TRUE,4,4,4,0,9.43364680279888,FALSE,31,5,TRUE,TRUE,FALSE
CACNA2D2,CACNA2D2,Q9NY47,TRUE,7,6,6,0,24.53428360530149,FALSE,20,3,TRUE,FALSE,FALSE
AATF,AATF,Q9NY61,TRUE,21,21,21,0,2.120066687296162,FALSE,31,5,TRUE,TRUE,FALSE
TUBA8,TUBA8,Q9NY65,TRUE,18,2,2,0,21.65169299477001,FALSE,31,5,TRUE,TRUE,FALSE
SPANXC,SPANXC,Q9NY87,TRUE,4,1,1,0,NA,FALSE,0,0,FALSE,FALSE,TRUE
DDX56,DDX56,Q9NY93,TRUE,25,25,25,0,1.709991677673283,FALSE,31,5,TRUE,TRUE,FALSE
B3GNT2,B3GNT2,Q9NY97,TRUE,2,2,2,0.004,NA,FALSE,13,2,FALSE,FALSE,FALSE
TERF2IP,TERF2IP,Q9NYB0,TRUE,21,21,21,0,6.161349912224296,FALSE,31,5,TRUE,TRUE,FALSE
ABI2,ABI2,Q9NYB9,TRUE,10,6,6,0,5.700153352033085,FALSE,31,5,TRUE,TRUE,FALSE
BCLAF1,BCLAF1,Q9NYF8,TRUE,55,53,53,0,3.679510933772368,FALSE,31,5,TRUE,TRUE,FALSE
ZDHHC3,ZDHHC3,Q9NYG2,TRUE,3,3,3,0,6.010282164354788,FALSE,31,5,TRUE,TRUE,FALSE
UTP6,UTP6,Q9NYH9,TRUE,28,27,28,0,1.21593631973437,FALSE,31,5,TRUE,TRUE,FALSE
COA4,COA4,Q9NYJ1,TRUE,8,8,8,0,4.262916422773823,FALSE,31,5,TRUE,TRUE,FALSE
TAB2,TAB2,Q9NYJ8,TRUE,9,8,8,0,12.52619326725626,FALSE,31,5,TRUE,TRUE,FALSE
MRPL39,MRPL39,Q9NYK5,TRUE,25,25,25,0,3.073465208552602,FALSE,31,5,TRUE,TRUE,FALSE
MAP3K20,MAP3K20,Q9NYL2,TRUE,10,10,10,0,2.691296273996,FALSE,31,5,TRUE,TRUE,FALSE
FKBP11,FKBP11,Q9NYL4,TRUE,3,3,3,0,13.20362502323743,FALSE,31,5,TRUE,TRUE,FALSE
TMOD3,TMOD3,Q9NYL9,TRUE,31,27,27,0,3.90919950309494,FALSE,31,5,TRUE,TRUE,FALSE
BET1L,BET1L,Q9NYM9,TRUE,4,4,4,0,9.126113740505762,FALSE,31,5,TRUE,TRUE,FALSE
ELOVL5,ELOVL5,Q9NYP7,TRUE,2,2,2,0.003,1.938469132970822,FALSE,18,3,TRUE,FALSE,FALSE
MIS18A,MIS18A,Q9NYP9,TRUE,9,9,9,0,9.41985494945822,FALSE,31,5,TRUE,TRUE,FALSE
CELSR1,CELSR1,Q9NYQ6,TRUE,19,18,18,0,2.251873705864907,FALSE,31,5,TRUE,TRUE,FALSE
FAT2,FAT2,Q9NYQ8,TRUE,11,11,11,0,NA,FALSE,5,1,FALSE,FALSE,FALSE
NKIRAS2,NKIRAS2,Q9NYR9,TRUE,8,8,8,0,4.405796627261283,FALSE,31,5,TRUE,TRUE,FALSE
PLEK2,PLEK2,Q9NYT0,TRUE,5,5,5,0,14.61718931539084,FALSE,13,2,FALSE,FALSE,FALSE
UGGT2,UGGT2,Q9NYU1,TRUE,17,14,14,0,7.777607128406133,FALSE,31,5,TRUE,TRUE,FALSE
UGGT1,UGGT1,Q9NYU2,TRUE,83,80,80,0,2.604482736192816,FALSE,31,5,TRUE,TRUE,FALSE
CDK12,CDK12,Q9NYV4,TRUE,28,25,25,0,7.432869644920015,FALSE,31,5,TRUE,TRUE,FALSE
RRN3,RRN3,Q9NYV6,TRUE,2,2,2,0.004,21.66724054865479,FALSE,26,4,TRUE,FALSE,FALSE
FASTKD2,FASTKD2,Q9NYY8,TRUE,20,20,20,0,8.218086806130671,FALSE,31,5,TRUE,TRUE,FALSE
TVP23B,TVP23B,Q9NYZ1,TRUE,3,3,3,0.003,29.23215721074722,FALSE,31,5,TRUE,TRUE,FALSE
GTSE1,GTSE1,Q9NYZ3,TRUE,6,6,6,0,7.940617645172458,FALSE,31,5,TRUE,TRUE,FALSE
TECR,TECR,Q9NZ01,TRUE,15,15,15,0,12.98762681640186,FALSE,31,5,TRUE,TRUE,FALSE
ERAP1,ERAP1,Q9NZ08,TRUE,39,39,39,0,6.323292662439068,FALSE,31,5,TRUE,TRUE,FALSE
UBAP1,UBAP1,Q9NZ09,TRUE,9,9,9,0,6.971253122594907,FALSE,31,5,TRUE,TRUE,FALSE
ACTR10,ACTR10,Q9NZ32,TRUE,14,14,14,0,4.960259838945904,FALSE,31,5,TRUE,TRUE,FALSE
USE1,USE1,Q9NZ43,TRUE,15,15,15,0,6.37250469809897,FALSE,31,5,TRUE,TRUE,FALSE
CISD1,CISD1,Q9NZ45,TRUE,8,8,8,0,2.763753083724332,FALSE,31,5,TRUE,TRUE,FALSE
GGA3,GGA3,Q9NZ52,TRUE,10,8,9,0,14.16587869148836,FALSE,31,5,TRUE,TRUE,FALSE
C9orf78,C9orf78,Q9NZ63,TRUE,17,17,17,0,1.968994508958196,FALSE,31,5,TRUE,TRUE,FALSE
STMN3,STMN3,Q9NZ72,TRUE,3,2,2,0,21.38627639620648,FALSE,31,5,TRUE,TRUE,FALSE
CLIC5,CLIC5,Q9NZA1,TRUE,14,11,11,0,5.661166901758666,FALSE,31,5,TRUE,TRUE,FALSE
FAM120A,FAM120A,Q9NZB2,TRUE,53,51,51,0,2.347595618013365,FALSE,31,5,TRUE,TRUE,FALSE
MOCS1,MOCS1,Q9NZB8,TRUE,5,5,5,0,10.75994903268977,FALSE,26,4,TRUE,FALSE,FALSE
GDE1,GDE1,Q9NZC3,TRUE,4,4,4,0,6.790895288595975,FALSE,31,5,TRUE,TRUE,FALSE
EHF,EHF,Q9NZC4,TRUE,3,3,3,0,0.1239442032874231,FALSE,11,2,FALSE,FALSE,FALSE
WWOX,WWOX,Q9NZC7,TRUE,5,5,5,0,9.417849902814721,FALSE,31,5,TRUE,TRUE,FALSE
SMARCAL1,SMARCAL1,Q9NZC9,TRUE,6,6,6,0,6.865405750968392,FALSE,31,5,TRUE,TRUE,FALSE
GLTP,GLTP,Q9NZD2,TRUE,3,3,3,0.001,13.75110935300249,FALSE,31,5,TRUE,TRUE,FALSE
SPG21,SPG21,Q9NZD8,TRUE,8,8,8,0,8.318437781835755,FALSE,31,5,TRUE,TRUE,FALSE
MRPL35,MRPL35,Q9NZE8,TRUE,5,5,5,0,8.482050747276174,FALSE,31,5,TRUE,TRUE,FALSE
GPRC5B,GPRC5B,Q9NZH0,TRUE,5,5,5,0,14.09386432521359,FALSE,31,5,TRUE,TRUE,FALSE
UBP1,UBP1,Q9NZI7,TRUE,6,5,5,0,4.371613306101483,FALSE,31,5,TRUE,TRUE,FALSE
IGF2BP1,IGF2BP1,Q9NZI8,TRUE,49,40,40,0,19.29508880159704,FALSE,31,5,TRUE,TRUE,FALSE
DTL,DTL,Q9NZJ0,TRUE,3,3,3,0.001,14.97524445723625,FALSE,18,3,TRUE,FALSE,FALSE
SACS,SACS,Q9NZJ4,TRUE,6,6,6,0,25.45429521223878,FALSE,18,3,TRUE,FALSE,FALSE
EIF2AK3,EIF2AK3,Q9NZJ5,TRUE,15,15,15,0,10.24954113358111,FALSE,31,5,TRUE,TRUE,FALSE
COQ3,COQ3,Q9NZJ6,TRUE,5,5,5,0,9.480585094786765,FALSE,31,5,TRUE,TRUE,FALSE
MTCH1,MTCH1,Q9NZJ7,TRUE,18,18,18,0,9.143878664180768,FALSE,31,5,TRUE,TRUE,FALSE
NUDT4,NUDT4,Q9NZJ9,TRUE,7,5,5,0,12.3019993119103,FALSE,31,5,TRUE,TRUE,FALSE
HSPBP1,HSPBP1,Q9NZL4,TRUE,13,13,13,0,2.227494342466931,FALSE,31,5,TRUE,TRUE,FALSE
MAT2B,MAT2B,Q9NZL9,TRUE,23,23,23,0,4.709592467414371,FALSE,31,5,TRUE,TRUE,FALSE
MYOF,MYOF,Q9NZM1,TRUE,193,189,189,0,3.568151840610055,FALSE,31,5,TRUE,TRUE,FALSE
ITSN2,ITSN2,Q9NZM3,TRUE,37,34,34,0,4.86681681498867,FALSE,31,5,TRUE,TRUE,FALSE
BICRA,BICRA,Q9NZM4,TRUE,6,6,6,0,10.26419819034165,FALSE,25,4,TRUE,FALSE,FALSE
NOP53,NOP53,Q9NZM5,TRUE,21,21,21,0,4.532510090600128,FALSE,31,5,TRUE,TRUE,FALSE
EHD3,EHD3,Q9NZN3,TRUE,23,6,6,0,4.890254123025314,FALSE,31,5,TRUE,TRUE,FALSE
EHD2,EHD2,Q9NZN4,TRUE,16,14,14,0,4.417430089232788,FALSE,31,5,TRUE,TRUE,FALSE
ARHGEF12,ARHGEF12,Q9NZN5,TRUE,35,33,33,0,3.369001297524818,FALSE,31,5,TRUE,TRUE,FALSE
CNOT2,CNOT2,Q9NZN8,TRUE,16,16,16,0,5.928671847525385,FALSE,31,5,TRUE,TRUE,FALSE
