cell_line,subtype,chromosome,start,end,probes,weight,log2_raw,log2c,log2c_auto
OV3133-R2,HGS,chr4,68478797,69419215,83,76.5732,-0.172537,-0.17644903023675312,-0.16808734594003988
OV3133-R2,HGS,chr4,69422924,71029464,184,180.704,0.677812,0.6738999697632468,0.6822616540599601
OV3133-R2,HGS,chr4,71029946,86741844,1066,1075.06,-0.657221,-0.6611330302367532,-0.6527713459400399
OV3133-R2,HGS,chr4,86744924,87441971,94,91.4176,0.668274,0.6643619697632469,0.6727236540599602
OV3133-R2,HGS,chr4,87449096,95352866,371,396.347,0.297197,0.29328496976324686,0.3016466540599601
OV3133-R2,HGS,chr4,95536898,103719400,381,414.15,-0.69848,-0.7023920302367531,-0.6940303459400399
OV3133-R2,HGS,chr4,104472226,109050241,243,263.125,0.607784,0.6038719697632469,0.6122336540599601
OV3133-R2,HGS,chr4,109300515,133149157,1044,1106.95,-0.719063,-0.7229750302367531,-0.7146133459400399
OV3133-R2,HGS,chr4,133150084,137521164,26,47.0098,0.175728,0.17181596976324687,0.1801776540599601
OV3133-R2,HGS,chr4,137521164,140701678,176,177.988,-0.750723,-0.7546350302367532,-0.7462733459400399
OV3133-R2,HGS,chr4,140865522,146641013,276,299.578,0.209987,0.20607496976324688,0.21443665405996012
OV3133-R2,HGS,chr4,146641608,150579377,127,155.471,-0.801,-0.8049120302367532,-0.7965503459400399
OV3133-R2,HGS,chr4,150581232,154799592,362,354.472,-0.115594,-0.11950603023675313,-0.1111443459400399
OV3133-R2,HGS,chr4,154826671,183686802,899,1051.96,-0.706344,-0.7102560302367531,-0.7018943459400399
OV3133-R2,HGS,chr4,183691271,184011711,24,18.6828,0.298529,0.29461696976324686,0.3029786540599601
OV3133-R2,HGS,chr4,184017064,190060527,369,346.456,-0.645714,-0.6496260302367531,-0.6412643459400399
OV3133-R2,HGS,chr5,90456,879941,87,59.4191,0.916793,0.9128809697632468,0.9212426540599601
OV3133-R2,HGS,chr5,886557,2755119,77,66.6038,1.65953,1.655617969763247,1.66397965405996
OV3133-R2,HGS,chr5,3599195,32888123,784,873.973,0.906724,0.9028119697632468,0.9111736540599601
OV3133-R2,HGS,chr5,33162518,38557632,494,467.322,1.13289,1.128977969763247,1.13733965405996
OV3133-R2,HGS,chr5,38812783,43412384,330,328.654,0.791036,0.7871239697632468,0.7954856540599601
OV3133-R2,HGS,chr5,43446207,43702798,50,45.0662,1.93633,1.932417969763247,1.9407796540599602
OV3133-R2,HGS,chr5,43704207,47364976,22,44.5115,0.77304,0.7691279697632468,0.7774896540599601
OV3133-R2,HGS,chr5,49488324,50842154,29,34.9245,-0.872016,-0.8759280302367531,-0.8675663459400399
OV3133-R2,HGS,chr5,51383568,59877239,417,447.583,-1.64107,-1.644982030236753,-1.63662034594004
OV3133-R2,HGS,chr5,59948514,65589826,231,265.637,-0.666587,-0.6704990302367532,-0.6621373459400399
OV3133-R2,HGS,chr5,65591375,71259313,514,447.872,-0.0557291,-0.059641130236753125,-0.051279445940039886
OV3133-R2,HGS,chr5,71375788,77059799,496,482.348,-0.717626,-0.7215380302367531,-0.7131763459400399
OV3133-R2,HGS,chr5,77061635,77629757,44,42.5238,0.459057,0.45514496976324686,0.4635066540599601
OV3133-R2,HGS,chr5,77691355,116292569,1551,1729.03,-0.675989,-0.6799010302367531,-0.6715393459400398
OV3133-R2,HGS,chr5,116443464,119393096,87,97.5765,-0.12568,-0.12959203023675311,-0.12123034594003988
OV3133-R2,HGS,chr5,119393096,119635139,27,25.2315,-0.994924,-0.9988360302367532,-0.9904743459400399
OV3133-R2,HGS,chr5,120685879,127339270,215,233.257,0.361957,0.35804496976324685,0.3664066540599601
OV3133-R2,HGS,chr5,127340478,140861593,1401,1242.95,-0.0447846,-0.04869663023675313,-0.04033494594003989
OV3133-R2,HGS,chr5,140869290,141478264,310,225.872,0.300525,0.29661296976324686,0.3049746540599601
OV3133-R2,HGS,chr5,141478264,146084621,248,223.983,-0.280771,-0.2846830302367531,-0.2763213459400399
OV3133-R2,HGS,chr5,146085406,146339292,55,49.5723,0.712281,0.7083689697632469,0.7167306540599602
OV3133-R2,HGS,chr5,146455045,154685990,764,641.94,0.146909,0.14299696976324688,0.15135865405996013
OV3133-R2,HGS,chr5,154712875,174562139,924,922.9,-0.168325,-0.17223703023675313,-0.16387534594003988
OV3133-R2,HGS,chr5,174729098,177457552,255,207.814,1.17981,1.175897969763247,1.1842596540599601
OV3133-R2,HGS,chr5,177457589,179522739,216,174.878,0.714708,0.7107959697632469,0.7191576540599601
OV3133-R2,HGS,chr5,179522739,180550143,134,110.227,1.31322,1.309307969763247,1.3176696540599602
OV3133-R2,HGS,chr5,180553326,180902486,44,40.9164,0.22132,0.21740796976324686,0.2257696540599601
OV3133-R2,HGS,chr5,180908575,181472506,56,52.5196,-0.58894,-0.5928520302367531,-0.5844903459400399
OV3133-R2,HGS,chr6,105905,15368816,786,789.636,0.060701,0.05678896976324687,0.06515065405996011
OV3133-R2,HGS,chr6,15369205,15660491,27,27.0255,1.25114,1.247227969763247,1.25558965405996
OV3133-R2,HGS,chr6,16130499,19840265,190,189.403,0.175433,0.17152096976324688,0.17988265405996012
OV3133-R2,HGS,chr6,19840347,25689294,268,269.089,0.861644,0.8577319697632468,0.8660936540599601
OV3133-R2,HGS,chr6,25689400,28123255,318,256.204,0.144624,0.14071196976324687,0.14907365405996012
OV3133-R2,HGS,chr6,28125375,30262418,379,320.215,-0.334355,-0.33826703023675314,-0.3299053459400399
OV3133-R2,HGS,chr6,30263229,30932150,208,136.167,0.777819,0.7739069697632469,0.7822686540599602
OV3133-R2,HGS,chr6,30948545,30952253,14,10.1792,2.20675,2.2028379697632468,2.21119965405996
OV3133-R2,HGS,chr6,30952253,35795331,1086,736.286,0.82774,0.8238279697632469,0.8321896540599601
OV3133-R2,HGS,chr6,35795669,59942596,2182,1955.18,0.30063,0.2967179697632469,0.3050796540599601
OV3133-R2,HGS,chr6,60094958,73077944,354,437.202,-0.123239,-0.12715103023675312,-0.1187893459400399
OV3133-R2,HGS,chr6,73105211,73756762,90,84.5407,0.448912,0.44499996976324685,0.4533616540599601
OV3133-R2,HGS,chr6,73758883,102068846,1292,1329.02,-0.0190676,-0.022979630236753125,-0.01461794594003989
OV3133-R2,HGS,chr6,104729201,109442080,371,376.047,0.37128100000000003,0.3673689697632469,0.37573065405996015
OV3133-R2,HGS,chr6,109442144,122783801,782,785.728,-0.0948421,-0.09875413023675313,-0.0903924459400399
OV3133-R2,HGS,chr6,122795661,123571147,39,44.0266,0.722487,0.7185749697632469,0.7269366540599601
OV3133-R2,HGS,chr6,123636702,154107564,1911,1872.09,-0.100023,-0.10393503023675313,-0.0955733459400399
OV3133-R2,HGS,chr6,154107567,155455836,113,102.092,0.429896,0.4259839697632469,0.4343456540599601
OV3133-R2,HGS,chr6,155946740,170745941,851,782.432,-0.0627491,-0.06666113023675313,-0.05829944594003989
OV3133-R2,HGS,chr7,20809,5761095,287,248.054,-0.466304,-0.4702160302367531,-0.4618543459400399
OV3133-R2,HGS,chr7,5833512,11447446,388,349.596,-0.0811579,-0.08506993023675313,-0.0767082459400399
OV3133-R2,HGS,chr7,11460591,28730829,874,898.868,-0.554166,-0.5580780302367532,-0.5497163459400399
OV3133-R2,HGS,chr7,28804383,56941361,1581,1525.97,0.347959,0.3440469697632469,0.35240865405996014
OV3133-R2,HGS,chr7,56955773,65803878,216,247.74,-0.256295,-0.2602070302367531,-0.2518453459400399
OV3133-R2,HGS,chr7,65840164,67286254,102,98.6283,0.283076,0.27916396976324687,0.2875256540599601
OV3133-R2,HGS,chr7,67286327,72959956,125,143.064,-0.327696,-0.3316080302367531,-0.32324634594003987
OV3133-R2,HGS,chr7,72961335,73293602,98,66.1965,0.605307,0.6013949697632469,0.6097566540599602
OV3133-R2,HGS,chr7,73294216,74887799,209,156.069,-0.367,-0.3709120302367531,-0.3625503459400399
OV3133-R2,HGS,chr7,74890541,78489898,424,349.389,0.552319,0.5484069697632469,0.5567686540599601
OV3133-R2,HGS,chr7,78501559,89218344,472,501.578,0.239682,0.23576996976324688,0.24413165405996012
OV3133-R2,HGS,chr7,89327286,92213995,201,203.251,0.870205,0.8662929697632469,0.8746546540599601
OV3133-R2,HGS,chr7,92214571,92731934,109,99.0817,1.38649,1.382577969763247,1.3909396540599601
OV3133-R2,HGS,chr7,92737827,94409645,122,121.07,0.871073,0.8671609697632469,0.8755226540599601
OV3133-R2,HGS,chr7,94410206,138545545,3478,3074.37,0.420541,0.41662896976324687,0.4249906540599601
OV3133-R2,HGS,chr7,138550999,140674276,264,226.887,0.888472,0.8845599697632469,0.8929216540599602
OV3133-R2,HGS,chr7,140674531,142058385,145,131.69,0.366666,0.36275396976324686,0.3711156540599601
OV3133-R2,HGS,chr7,142059413,142092614,15,13.2372,-2.58301,-2.586922030236753,-2.5785603459400397
OV3133-R2,HGS,chr7,142094574,142346017,96,71.2223,0.194301,0.19038896976324687,0.19875065405996012
OV3133-R2,HGS,chr7,142619018,159142555,1292,1080.56,0.365085,0.36117296976324686,0.3695346540599601
OV3133-R2,HGS,chr8,150500,6409384,203,218.483,-0.810257,-0.8141690302367531,-0.8058073459400399
OV3133-R2,HGS,chr8,6414701,7706949,143,111.803,-0.0490191,-0.05293113023675313,-0.04456944594003989
OV3133-R2,HGS,chr8,7716649,7763586,19,9.1288,1.64098,1.637067969763247,1.6454296540599602
OV3133-R2,HGS,chr8,7773754,17373298,481,458.276,-0.601664,-0.6055760302367531,-0.5972143459400399
OV3133-R2,HGS,chr8,17538811,17885582,54,48.5865,0.357262,0.3533499697632469,0.36171165405996014
OV3133-R2,HGS,chr8,17895430,37935906,1270,1142.94,-0.707771,-0.7116830302367532,-0.7033213459400399
OV3133-R2,HGS,chr8,37936672,38172058,29,24.0239,0.264228,0.2603159697632469,0.26867765405996014
OV3133-R2,HGS,chr8,38192649,39928006,255,226.887,-0.609959,-0.6138710302367532,-0.6055093459400399
OV3133-R2,HGS,chr8,39928006,47774394,309,312.787,0.0678764,0.06396436976324688,0.07232605405996011
OV3133-R2,HGS,chr8,47776791,48731545,99,83.2694,0.565381,0.5614689697632469,0.5698306540599601
OV3133-R2,HGS,chr8,48753923,60856268,448,492.4,-3.96846e-4,-0.004308876236753126,0.0040528080599601096
OV3133-R2,HGS,chr8,60856424,79636909,792,852.463,0.397045,0.39313296976324685,0.4014946540599601
OV3133-R2,HGS,chr8,79641341,81694542,95,99.5808,0.961103,0.9571909697632469,0.9655526540599602
OV3133-R2,HGS,chr8,81694542,86099163,117,134.778,0.452814,0.44890196976324687,0.4572636540599601
OV3133-R2,HGS,chr8,86113672,94436921,364,391.655,0.24174,0.23782796976324688,0.24618965405996013
OV3133-R2,HGS,chr8,94457096,99868496,394,400.942,0.564781,0.5608689697632468,0.5692306540599601
OV3133-R2,HGS,chr8,99870743,103041022,248,236.808,0.90144,0.8975279697632469,0.9058896540599601
OV3133-R2,HGS,chr8,103042311,109972822,342,364.729,0.505126,0.5012139697632468,0.5095756540599601
OV3133-R2,HGS,chr8,112223293,112311191,25,21.5972,1.6254,1.621487969763247,1.62984965405996
OV3133-R2,HGS,chr8,112313856,119608009,202,236.184,0.770052,0.7661399697632468,0.7745016540599601
OV3133-R2,HGS,chr8,119616202,120266915,70,68.9284,1.31742,1.313507969763247,1.3218696540599602
OV3133-R2,HGS,chr8,120269982,126141769,372,360.008,0.670346,0.6664339697632469,0.6747956540599601
OV3133-R2,HGS,chr8,126552408,130361738,84,96.838,1.1775,1.173587969763247,1.18194965405996
OV3133-R2,HGS,chr8,130396634,138826839,336,330.88,0.424995,0.4210829697632469,0.42944465405996013
OV3133-R2,HGS,chr8,138833028,145054207,285,270.235,0.957417,0.9535049697632468,0.9618666540599601
OV3133-R2,HGS,chr9,18896,2039990,110,98.9266,0.918114,0.9142019697632469,0.9225636540599601
OV3133-R2,HGS,chr9,2054537,4612509,145,143.243,-0.773298,-0.7772100302367532,-0.7688483459400399
OV3133-R2,HGS,chr9,4615325,4663133,17,13.2758,1.07222,1.068307969763247,1.07666965405996
OV3133-R2,HGS,chr9,4663133,7170098,266,263.099,-0.119935,-0.12384703023675313,-0.1154853459400399
OV3133-R2,HGS,chr9,7174518,8521591,48,48.9814,0.520974,0.5170619697632469,0.5254236540599602
OV3133-R2,HGS,chr9,8523426,13431308,71,90.202,0.683707,0.6797949697632468,0.6881566540599601
OV3133-R2,HGS,chr9,13944350,17502946,248,255.707,1.30582,1.301907969763247,1.31026965405996
OV3133-R2,HGS,chr9,17747037,19373750,120,112.333,-0.118267,-0.12217903023675313,-0.1138173459400399
OV3133-R2,HGS,chr9,19376248,20720576,46,50.3221,0.828045,0.8241329697632469,0.8324946540599601
OV3133-R2,HGS,chr9,20740225,23690427,124,137.653,-0.897766,-0.9016780302367531,-0.8933163459400398
OV3133-R2,HGS,chr9,23690442,32419227,158,197.323,-0.0914901,-0.09540213023675313,-0.0870404459400399
OV3133-R2,HGS,chr9,32420819,33916690,268,226.073,0.465843,0.4619309697632469,0.4702926540599601
OV3133-R2,HGS,chr9,33916961,39103951,839,634.387,-0.0849093,-0.08882133023675312,-0.08045964594003989
OV3133-R2,HGS,chr9,39109101,42668894,141,136.598,0.511122,0.5072099697632468,0.5155716540599601
OV3133-R2,HGS,chr9,42796570,45584288,23,35.036,-0.24673,-0.25064203023675313,-0.2422803459400399
OV3133-R2,HGS,chr9,60383628,98771090,2319,2167.41,0.0699783,0.06606626976324687,0.0744279540599601
OV3133-R2,HGS,chr9,98773826,99826845,83,69.5476,0.765182,0.7612699697632469,0.7696316540599601
OV3133-R2,HGS,chr9,99827968,104096342,189,195.957,0.210111,0.20619896976324686,0.2145606540599601
OV3133-R2,HGS,chr9,104098384,110476359,514,475.871,0.804264,0.8003519697632469,0.8087136540599601
OV3133-R2,HGS,chr9,110479573,111722616,144,136.679,0.0891743,0.08526226976324687,0.0936239540599601
OV3133-R2,HGS,chr9,111727598,112262636,56,54.7061,0.789105,0.7851929697632468,0.7935546540599601
OV3133-R2,HGS,chr9,112267999,126340688,1142,1021.53,0.0101088,0.006196769763246873,0.014558454059960108
OV3133-R2,HGS,chr9,126381053,127448439,132,113.132,-0.467284,-0.4711960302367531,-0.46283434594003986
OV3133-R2,HGS,chr9,127448446,130501088,498,326.15,0.0162971,0.012385069763246872,0.02074675405996011
OV3133-R2,HGS,chr9,130595472,138243727,767,561.893,-0.375515,-0.3794270302367531,-0.37106534594003987
OV3133-R2,HGS,chr10,46938,11336312,563,519.397,-0.0856068,-0.08951883023675312,-0.0811571459400399
OV3133-R2,HGS,chr10,11461150,12170993,82,72.2968,0.526886,0.5229739697632468,0.5313356540599601
OV3133-R2,HGS,chr10,12172753,20814053,575,576.659,-0.105285,-0.10919703023675313,-0.1008353459400399
OV3133-R2,HGS,chr10,20815578,21519659,45,42.545,0.648188,0.6442759697632469,0.6526376540599601
OV3133-R2,HGS,chr10,21521383,24532413,143,160.286,-0.107895,-0.11180703023675313,-0.1034453459400399
OV3133-R2,HGS,chr10,24536711,25221167,83,78.7669,0.425013,0.42110096976324685,0.4294626540599601
OV3133-R2,HGS,chr10,25226063,31495870,432,407.793,-0.0865208,-0.09043283023675312,-0.08207114594003989
OV3133-R2,HGS,chr10,31502306,31908873,40,36.2627,0.650718,0.6468059697632469,0.6551676540599601
OV3133-R2,HGS,chr10,32011239,41883552,337,373.261,-0.0609197,-0.06483173023675312,-0.05647004594003989
OV3133-R2,HGS,chr10,42034262,49622213,699,587.8,-1.61399,-1.617902030236753,-1.60954034594004
OV3133-R2,HGS,chr10,49627574,50850845,147,128.461,-0.650057,-0.6539690302367531,-0.6456073459400399
OV3133-R2,HGS,chr10,50859828,56360397,105,137.715,-1.83799,-1.841902030236753,-1.83354034594004
OV3133-R2,HGS,chr10,58196024,60060033,112,118.918,-0.663109,-0.6670210302367531,-0.6586593459400398
OV3133-R2,HGS,chr10,60063060,60088372,40,32.8761,0.195275,0.19136296976324688,0.19972465405996012
OV3133-R2,HGS,chr10,60105859,61431342,71,73.5068,-0.672217,-0.6761290302367531,-0.6677673459400398
OV3133-R2,HGS,chr10,61436146,62402219,59,61.9457,0.0679682,0.06405616976324688,0.07241785405996011
OV3133-R2,HGS,chr10,62459706,74521528,1051,931.457,-0.607535,-0.6114470302367532,-0.6030853459400399
OV3133-R2,HGS,chr10,74525218,76319813,69,74.7662,0.0547658,0.050853769763246875,0.059215454059960114
OV3133-R2,HGS,chr10,76333928,97037791,1491,1391.17,-0.602963,-0.6068750302367532,-0.5985133459400399
OV3133-R2,HGS,chr10,97043289,97704387,117,82.7863,-0.0469785,-0.05089053023675313,-0.04252884594003989
OV3133-R2,HGS,chr10,97738453,101889510,478,392.146,-0.691089,-0.6950010302367531,-0.6866393459400398
OV3133-R2,HGS,chr10,101939808,102676977,152,108.786,0.077475,0.07356296976324687,0.0819246540599601
OV3133-R2,HGS,chr10,102685786,109947351,408,381.316,-0.71761,-0.7215220302367531,-0.7131603459400399
OV3133-R2,HGS,chr10,109953693,110598334,57,55.7301,-0.103548,-0.10746003023675313,-0.0990983459400399
OV3133-R2,HGS,chr10,110599610,110964829,42,36.8524,0.643728,0.6398159697632468,0.6481776540599601
OV3133-R2,HGS,chr10,110964829,113908587,213,189.949,-0.204664,-0.20857603023675314,-0.2002143459400399
OV3133-R2,HGS,chr10,114045896,116211688,162,164.078,0.606691,0.6027789697632469,0.6111406540599601
OV3133-R2,HGS,chr10,116269482,118594301,172,158.941,-0.625298,-0.6292100302367531,-0.6208483459400399
OV3133-R2,HGS,chr10,118682561,123163887,497,428.065,0.39023,0.3863179697632469,0.39467965405996014
OV3133-R2,HGS,chr10,123164989,133778786,545,496.803,-0.561677,-0.5655890302367531,-0.5572273459400399
OV3133-R2,HGS,chr11,86635,2573035,176,125.16,-0.297568,-0.3014800302367531,-0.2931183459400399
OV3133-R2,HGS,chr11,2588661,3989368,144,106.764,0.995432,0.9915199697632469,0.9998816540599601
OV3133-R2,HGS,chr11,4007177,4682498,118,100.023,-0.15583,-0.15974203023675312,-0.15138034594003988
OV3133-R2,HGS,chr11,4682498,8938188,761,629.148,-0.911632,-0.9155440302367531,-0.9071823459400399
OV3133-R2,HGS,chr11,8947271,16124510,560,532.733,-0.541544,-0.5454560302367532,-0.5370943459400399
OV3133-R2,HGS,chr11,16183857,17228713,85,81.4568,-0.0438168,-0.04772883023675313,-0.03936714594003989
OV3133-R2,HGS,chr11,17295273,20082655,361,292.354,-0.606508,-0.6104200302367532,-0.6020583459400399
OV3133-R2,HGS,chr11,20082970,30856232,315,353.825,-0.791069,-0.79498103023675315,-0.7866193459400399
OV3133-R2,HGS,chr11,30856920,31127673,47,43.6998,-0.130033,-0.13394503023675314,-0.1255833459400399
OV3133-R2,HGS,chr11,31137675,36634707,481,446.662,0.624669,0.6207569697632469,0.6291186540599601
OV3133-R2,HGS,chr11,36635991,45255901,154,183.429,-0.33317600000000003,-0.33708803023675316,-0.3287263459400399
OV3133-R2,HGS,chr11,45649071,48167402,452,345.916,0.0677982,0.06388616976324688,0.0722478540599601
OV3133-R2,HGS,chr11,48216792,50869436,191,184.707,-0.253938,-0.2578500302367531,-0.24948834594003988
OV3133-R2,HGS,chr11,51018296,61863389,1067,920.292,-0.197189,-0.20110103023675313,-0.19273934594003989
OV3133-R2,HGS,chr11,61863684,62824346,273,187.602,0.594956,0.5910439697632469,0.5994056540599602
OV3133-R2,HGS,chr11,62824419,63463608,90,77.9364,0.00133204,-0.002579990236753126,0.00578169405996011
OV3133-R2,HGS,chr11,63466058,64757964,172,120.028,0.616152,0.6122399697632469,0.6206016540599602
OV3133-R2,HGS,chr11,64758205,67736368,503,336.253,1.11984,1.115927969763247,1.12428965405996
OV3133-R2,HGS,chr11,67786395,70152515,143,122.093,1.65957,1.655657969763247,1.66401965405996
OV3133-R2,HGS,chr11,70153030,71815948,149,118.056,1.14128,1.137367969763247,1.1457296540599602
OV3133-R2,HGS,chr11,71816136,72695911,135,101.328,0.645824,0.6419119697632468,0.6502736540599601
OV3133-R2,HGS,chr11,72698963,74277184,177,152.874,1.3164,1.312487969763247,1.3208496540599601
OV3133-R2,HGS,chr11,74279357,77625828,307,275.377,-0.12141,-0.12532203023675312,-0.1169603459400399
OV3133-R2,HGS,chr11,77629708,78218848,90,78.2249,0.459311,0.4553989697632469,0.46376065405996014
OV3133-R2,HGS,chr11,78219080,79692539,66,72.5448,-0.227225,-0.23113703023675314,-0.2227753459400399
OV3133-R2,HGS,chr11,81890737,86808888,275,279.438,0.622026,0.6181139697632468,0.6264756540599601
OV3133-R2,HGS,chr11,86809149,100356288,694,702.086,-0.0815715,-0.08548353023675313,-0.0771218459400399
OV3133-R2,HGS,chr11,100770339,102715490,134,144.12,0.336934,0.3330219697632469,0.34138365405996013
OV3133-R2,HGS,chr11,102716238,103324057,141,126.967,-0.0553735,-0.05928553023675313,-0.05092384594003989
OV3133-R2,HGS,chr11,103358178,117784253,1068,971.539,-0.732053,-0.7359650302367531,-0.7276033459400398
OV3133-R2,HGS,chr11,117818028,119049866,327,239.057,-0.0270922,-0.031004230236753125,-0.02264254594003989
OV3133-R2,HGS,chr11,119050981,120127579,170,114.269,-0.815683,-0.8195950302367532,-0.8112333459400399
OV3133-R2,HGS,chr11,120169769,123619285,253,232.264,-0.0514073,-0.05531933023675313,-0.04695764594003989
OV3133-R2,HGS,chr11,123630379,124936027,215,179.535,-0.755613,-0.7595250302367531,-0.7511633459400399
OV3133-R2,HGS,chr11,124954698,128463687,237,210.213,-0.238586,-0.24249803023675312,-0.23413634594003987
OV3133-R2,HGS,chr11,128480138,134734746,355,303.167,-0.757704,-0.7616160302367532,-0.7532543459400399
OV3133-R2,HGS,chr12,15058,1967936,225,186.017,-0.691893,-0.6958050302367531,-0.6874433459400399
OV3133-R2,HGS,chr12,1971061,3842567,162,135.129,-1.78308,-1.786992030236753,-1.7786303459400399
