cell_line,patient_id,histotype_code,rna_tpm,rna_log2_tpm_plus1,protein_log2_normalised,cohort,gene,ranking_direction,rna_preference_percentile,protein_preference_percentile,joint_mean_score,joint_weaker_assay_score,joint_rna25_score,joint_rna75_score,joint_mean_rank,joint_weaker_assay_rank,joint_rna25_rank,joint_rna75_rank,rank_best_across_methods,rank_worst_across_methods,absolute_assay_percentile_gap,both_assays_same_direction,n_ranked,protein_isodoping
TOV3041G,TOV3041G,HGS,15.95276740395035,4.083448895922378,12.18408196431678,HGS_selected_representatives,SMARCA2,lower,0.18181818181818182,0.2727272727272727,0.22727272727272727,0.18181818181818182,0.25,0.20454545454545453,10.0,8.0,10.0,10.0,8.0,10.0,0.09090909090909088,False,12.0,False
TOV3291G,3291,HGS,23.8926259018465,4.637646521901712,12.62664844572151,HGS_selected_representatives,SMARCA2,lower,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,12.0,10.0,12.0,12.0,10.0,12.0,0.0,False,12.0,False
OV3331,OV3331,HGS,12.050265799999998,3.706007285930546,11.89807983895035,HGS_selected_representatives,SMARCA2,lower,0.36363636363636365,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.5,0.40909090909090906,6.0,6.0,6.0,8.0,6.0,8.0,0.18181818181818177,False,12.0,False
OV90,OV90,HGS,0.4996629999999999,0.5846383388197525,11.17357825958146,HGS_selected_representatives,SMARCA2,lower,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,2.0,2.0,2.0,2.0,2.0,2.0,0.0,True,12.0,False
TOV21G,TOV21G,CC,38.00182619099999,5.285469772067821,11.69478949944153,CC_selected_representatives,SMARCA2,lower,0.0,0.4,0.2,0.0,0.30000000000000004,0.1,5.0,5.0,4.0,6.0,4.0,6.0,0.4,False,6.0,False
TOV3392D,TOV3392D,CC,5.028496310648216,2.591798195209769,11.587171490883,CC_selected_representatives,SMARCA2,lower,1.0,0.6,0.8,0.6,0.7,0.9,2.0,2.0,3.0,1.0,1.0,3.0,0.4,True,6.0,False
VOA10816,VOA10816,CC,12.345259053649285,3.7382554057466133,11.2035066169792,CC_selected_representatives,SMARCA2,lower,0.8,1.0,0.9,0.8,0.95,0.8500000000000001,1.0,1.0,1.0,2.0,1.0,2.0,0.19999999999999996,True,6.0,False
VOA12539,VOA12539,CC,13.362191230690112,3.844203971936955,11.26870685353281,CC_selected_representatives,SMARCA2,lower,0.6,0.8,0.7,0.6,0.7500000000000001,0.6499999999999999,3.0,2.0,2.0,3.0,2.0,3.0,0.20000000000000007,True,6.0,False
VOA295,VOA295,CC,16.8707661743,4.1595295833332315,11.70652494563973,CC_selected_representatives,SMARCA2,lower,0.4,0.2,0.30000000000000004,0.2,0.25,0.35000000000000003,4.0,4.0,5.0,4.0,4.0,5.0,0.2,False,6.0,False
VOA4841,VOA4841,CC,21.052909399999997,4.462897095344247,12.1094895070011,CC_selected_representatives,SMARCA2,lower,0.2,0.0,0.1,0.0,0.05,0.15000000000000002,6.0,5.0,6.0,5.0,5.0,6.0,0.2,False,6.0,False
OV1369-R2,1369,HGS,10.7615904,3.5560112491991966,14.13015434270553,matched_models,ARID1A,lower,0.8620689655172413,0.7241379310344828,0.7931034482758621,0.7241379310344828,0.7586206896551724,0.8275862068965517,6.0,6.0,8.0,4.0,4.0,8.0,0.13793103448275856,True,30.0,True
OV1946,OV1946,HGS,20.5041228,4.426541376697643,14.32348942645756,matched_models,ARID1A,lower,0.5517241379310345,0.6206896551724138,0.5862068965517242,0.5517241379310345,0.603448275862069,0.5689655172413793,10.0,8.0,11.0,12.0,8.0,12.0,0.06896551724137934,True,30.0,True
OV2085,OV2085,HGS,20.8696113,4.450855673730349,14.94425621861471,matched_models,ARID1A,lower,0.5172413793103449,0.0,0.25862068965517243,0.0,0.12931034482758622,0.3879310344827587,26.0,29.0,28.0,19.0,19.0,29.0,0.5172413793103449,False,30.0,True
OV2295,2295,HGS,23.537138739159996,4.616895121903961,14.79507685054233,matched_models,ARID1A,lower,0.3448275862068966,0.034482758620689655,0.18965517241379312,0.034482758620689655,0.11206896551724138,0.26724137931034486,28.0,27.0,30.0,23.0,23.0,30.0,0.3103448275862069,False,30.0,True
OV2295-R2,2295,HGS,11.404947323999998,3.6328437039133266,14.63607718209086,matched_models,ARID1A,lower,0.8275862068965517,0.06896551724137931,0.4482758620689655,0.06896551724137931,0.25862068965517243,0.6379310344827587,17.0,25.0,26.0,9.0,9.0,26.0,0.7586206896551724,False,30.0,True
OV3133-R,3133,HGS,6.6964617,2.9441953469667133,14.63350214075966,matched_models,ARID1A,lower,1.0,0.13793103448275862,0.5689655172413793,0.13793103448275862,0.35344827586206895,0.7844827586206896,11.0,21.0,21.0,6.0,6.0,21.0,0.8620689655172413,False,30.0,True
OV4453,OV4453,HGS,29.826506,4.946099472748506,14.59816445764907,matched_models,ARID1A,lower,0.20689655172413793,0.1724137931034483,0.1896551724137931,0.1724137931034483,0.1810344827586207,0.19827586206896552,29.0,20.0,27.0,26.0,20.0,29.0,0.03448275862068964,False,30.0,True
OV4485,OV4485,HGS,22.522476,4.555968022617444,14.5740658329335,matched_models,ARID1A,lower,0.4482758620689655,0.2413793103448276,0.3448275862068966,0.2413793103448276,0.2931034482758621,0.39655172413793105,21.0,17.0,25.0,18.0,17.0,25.0,0.20689655172413793,False,30.0,True
OV866-2,OV866-2,HGS,21.959475099999995,4.521017754353783,14.4700120615239,matched_models,ARID1A,lower,0.4827586206896552,0.3793103448275862,0.43103448275862066,0.3793103448275862,0.4051724137931034,0.4568965517241379,20.0,11.0,17.0,17.0,11.0,20.0,0.103448275862069,False,30.0,True
TOV1369,1369,HGS,13.4973554,3.8577178434530084,14.58805127284369,matched_models,ARID1A,lower,0.7241379310344828,0.20689655172413793,0.46551724137931033,0.20689655172413793,0.33620689655172414,0.5948275862068966,15.0,19.0,22.0,10.0,10.0,22.0,0.5172413793103449,False,30.0,True
TOV3041G,TOV3041G,HGS,16.323569299999996,4.114664304448986,14.41902814777699,matched_models,ARID1A,lower,0.5862068965517241,0.5172413793103449,0.5517241379310345,0.5172413793103449,0.5344827586206897,0.5689655172413792,12.0,9.0,13.0,13.0,9.0,13.0,0.06896551724137923,True,30.0,True
TOV3133G,3133,HGS,15.3454378,4.030816113988883,14.56303441477895,matched_models,ARID1A,lower,0.6206896551724138,0.27586206896551724,0.4482758620689655,0.27586206896551724,0.3620689655172414,0.5344827586206897,17.0,15.0,20.0,15.0,15.0,20.0,0.3448275862068966,False,30.0,True
TOV3291G,3291,HGS,15.118079399999996,4.010607940169308,14.55333423650826,matched_models,ARID1A,lower,0.6896551724137931,0.3103448275862069,0.5,0.3103448275862069,0.4051724137931035,0.5948275862068966,14.0,13.0,16.0,10.0,10.0,16.0,0.37931034482758624,False,30.0,True
OV3331,OV3331,HGS,30.059214800000003,4.956949452672299,14.63449235698782,matched_models,ARID1A,lower,0.1724137931034483,0.10344827586206896,0.13793103448275862,0.10344827586206896,0.1206896551724138,0.15517241379310345,30.0,23.0,29.0,28.0,23.0,30.0,0.06896551724137932,False,30.0,True
OV90,OV90,HGS,24.0602086,4.647326518522914,14.36558086861439,matched_models,ARID1A,lower,0.3103448275862069,0.5862068965517241,0.4482758620689655,0.3103448275862069,0.5172413793103448,0.3793103448275862,17.0,13.0,14.0,20.0,13.0,20.0,0.2758620689655172,False,30.0,True
TOV21G,TOV21G,CC,11.702054500000004,3.6669899601714495,13.92355454912957,matched_models,ARID1A,lower,0.7931034482758621,0.8275862068965517,0.8103448275862069,0.7931034482758621,0.8189655172413793,0.8017241379310345,4.0,2.0,5.0,5.0,2.0,5.0,0.03448275862068961,True,30.0,True
TOV3392D,TOV3392D,CC,7.5189469042,3.0906750982925923,14.00330512669052,matched_models,ARID1A,lower,0.9655172413793104,0.7931034482758621,0.8793103448275863,0.7931034482758621,0.8362068965517242,0.9224137931034483,2.0,2.0,3.0,1.0,1.0,3.0,0.1724137931034483,True,30.0,True
VOA10816,VOA10816,CC,13.0077733,3.808155735569565,13.92025579858136,matched_models,ARID1A,lower,0.7586206896551724,0.8620689655172413,0.8103448275862069,0.7586206896551724,0.8362068965517242,0.7844827586206895,4.0,4.0,3.0,7.0,3.0,7.0,0.10344827586206895,True,30.0,True
VOA12539,VOA12539,CC,49.606802,5.661259403762433,13.70634573833832,matched_models,ARID1A,lower,0.06896551724137931,0.9655172413793104,0.5172413793103449,0.06896551724137931,0.7413793103448276,0.2931034482758621,13.0,25.0,9.0,22.0,9.0,25.0,0.896551724137931,False,30.0,True
VOA295,VOA295,CC,22.7096985,4.567405412059014,13.76806470501306,matched_models,ARID1A,lower,0.41379310344827586,0.9310344827586207,0.6724137931034483,0.41379310344827586,0.8017241379310345,0.5431034482758621,8.0,10.0,6.0,14.0,6.0,14.0,0.5172413793103448,False,30.0,True
VOA4841,VOA4841,CC,26.7235022,4.79303761381346,14.27532842781511,matched_models,ARID1A,lower,0.27586206896551724,0.6551724137931034,0.46551724137931033,0.27586206896551724,0.5603448275862069,0.3706896551724138,15.0,15.0,12.0,21.0,12.0,21.0,0.3793103448275862,False,30.0,True
TOV112D,TOV112D,EC,51.7802518,5.721926328267435,14.4603801931246,matched_models,ARID1A,lower,0.034482758620689655,0.41379310344827586,0.22413793103448276,0.034482758620689655,0.31896551724137934,0.12931034482758622,27.0,27.0,23.0,30.0,23.0,30.0,0.3793103448275862,False,30.0,True
VOA4395,VOA4395,EC,23.46405440160245,4.612591614875418,13.69009503517812,matched_models,ARID1A,lower,0.3793103448275862,1.0,0.6896551724137931,0.3793103448275862,0.8448275862068966,0.5344827586206896,7.0,11.0,2.0,16.0,2.0,16.0,0.6206896551724138,False,30.0,True
TOV2414,TOV2414,MC,15.201235000000002,4.018031887038269,14.20585997640166,matched_models,ARID1A,lower,0.6551724137931034,0.6896551724137931,0.6724137931034483,0.6551724137931034,0.6810344827586208,0.6637931034482758,8.0,7.0,10.0,8.0,7.0,10.0,0.034482758620689724,True,30.0,True
VOA8762,VOA8762,MC,32.113754,5.0493586685996705,14.44738054212398,matched_models,ARID1A,lower,0.13793103448275862,0.4482758620689655,0.2931034482758621,0.13793103448275862,0.3706896551724138,0.21551724137931033,22.0,21.0,19.0,25.0,19.0,25.0,0.3103448275862069,False,30.0,True
VOA8771,VOA8771,MC,27.5014751,4.832964683090469,14.49817794393367,matched_models,ARID1A,lower,0.2413793103448276,0.3448275862068966,0.2931034482758621,0.2413793103448276,0.31896551724137934,0.26724137931034486,22.0,17.0,23.0,23.0,17.0,23.0,0.10344827586206898,False,30.0,True
VOA5217,VOA5217,MMMT,9.0806557,3.333517577412889,14.03222153875706,matched_models,ARID1A,lower,0.9310344827586207,0.7586206896551724,0.8448275862068966,0.7586206896551724,0.8017241379310344,0.8879310344827587,3.0,4.0,7.0,3.0,3.0,7.0,0.1724137931034483,True,30.0,True
VOA5436,VOA5436,MMMT,9.2592002,3.358846358730002,13.8331083313369,matched_models,ARID1A,lower,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,1.0,1.0,1.0,2.0,1.0,2.0,0.0,True,30.0,True
BIN67,BIN67,SCCOHT,35.7956331,5.201462652506417,14.41986799891797,matched_models,ARID1A,lower,0.10344827586206896,0.4827586206896552,0.2931034482758621,0.10344827586206896,0.3879310344827586,0.19827586206896552,22.0,23.0,18.0,26.0,18.0,26.0,0.37931034482758624,False,30.0,True
COV434,COV434,SCCOHT,73.0812793,6.211037107414098,14.38954657894921,matched_models,ARID1A,lower,0.0,0.5517241379310345,0.27586206896551724,0.0,0.41379310344827586,0.13793103448275862,25.0,29.0,15.0,29.0,15.0,29.0,0.5517241379310345,False,30.0,True
OV1369-R2,1369,HGS,10.7615904,3.5560112491991966,14.13015434270553,selected_patient_representatives,ARID1A,lower,0.8461538461538461,0.6923076923076923,0.7692307692307692,0.6923076923076923,0.7307692307692307,0.8076923076923077,6.0,6.0,9.0,4.0,4.0,9.0,0.15384615384615385,True,27.0,True
OV1946,OV1946,HGS,20.5041228,4.426541376697643,14.32348942645756,selected_patient_representatives,ARID1A,lower,0.6153846153846154,0.5769230769230769,0.5961538461538461,0.5769230769230769,0.5865384615384615,0.6057692307692308,10.0,8.0,11.0,9.0,8.0,11.0,0.03846153846153855,True,27.0,True
OV2085,OV2085,HGS,20.8696113,4.450855673730349,14.94425621861471,selected_patient_representatives,ARID1A,lower,0.5769230769230769,0.0,0.28846153846153844,0.0,0.14423076923076922,0.43269230769230765,19.0,26.0,25.0,15.0,15.0,26.0,0.5769230769230769,False,27.0,True
OV2295,2295,HGS,23.537138739159996,4.616895121903961,14.79507685054233,selected_patient_representatives,ARID1A,lower,0.38461538461538464,0.038461538461538464,0.21153846153846156,0.038461538461538464,0.125,0.29807692307692313,24.0,24.0,26.0,19.0,19.0,26.0,0.34615384615384615,False,27.0,True
OV3133-R,3133,HGS,6.6964617,2.9441953469667133,14.63350214075966,selected_patient_representatives,ARID1A,lower,1.0,0.11538461538461539,0.5576923076923077,0.11538461538461539,0.33653846153846156,0.7788461538461539,11.0,20.0,19.0,7.0,7.0,20.0,0.8846153846153846,False,27.0,True
OV4453,OV4453,HGS,29.826506,4.946099472748506,14.59816445764907,selected_patient_representatives,ARID1A,lower,0.23076923076923078,0.15384615384615385,0.19230769230769232,0.15384615384615385,0.17307692307692307,0.21153846153846154,25.0,18.0,24.0,23.0,18.0,25.0,0.07692307692307693,False,27.0,True
OV4485,OV4485,HGS,22.522476,4.555968022617444,14.5740658329335,selected_patient_representatives,ARID1A,lower,0.5,0.19230769230769232,0.34615384615384615,0.19230769230769232,0.2692307692307693,0.4230769230769231,18.0,17.0,21.0,16.0,16.0,21.0,0.3076923076923077,False,27.0,True
OV866-2,OV866-2,HGS,21.959475099999995,4.521017754353783,14.4700120615239,selected_patient_representatives,ARID1A,lower,0.5384615384615384,0.3076923076923077,0.4230769230769231,0.3076923076923077,0.3653846153846154,0.4807692307692308,17.0,13.0,16.0,14.0,13.0,17.0,0.23076923076923073,False,27.0,True
TOV3041G,TOV3041G,HGS,16.323569299999996,4.114664304448986,14.41902814777699,selected_patient_representatives,ARID1A,lower,0.6538461538461539,0.46153846153846156,0.5576923076923077,0.46153846153846156,0.5096153846153846,0.6057692307692308,11.0,9.0,13.0,9.0,9.0,13.0,0.1923076923076923,False,27.0,True
TOV3291G,3291,HGS,15.118079399999996,4.010607940169308,14.55333423650826,selected_patient_representatives,ARID1A,lower,0.7307692307692307,0.23076923076923078,0.4807692307692307,0.23076923076923078,0.3557692307692307,0.6057692307692307,14.0,16.0,17.0,11.0,11.0,17.0,0.49999999999999994,False,27.0,True
OV3331,OV3331,HGS,30.059214800000003,4.956949452672299,14.63449235698782,selected_patient_representatives,ARID1A,lower,0.19230769230769232,0.07692307692307693,0.13461538461538464,0.07692307692307693,0.10576923076923078,0.1634615384615385,27.0,22.0,27.0,25.0,22.0,27.0,0.11538461538461539,False,27.0,True
OV90,OV90,HGS,24.0602086,4.647326518522914,14.36558086861439,selected_patient_representatives,ARID1A,lower,0.34615384615384615,0.5384615384615384,0.4423076923076923,0.34615384615384615,0.4903846153846154,0.39423076923076916,16.0,12.0,14.0,17.0,12.0,17.0,0.1923076923076923,False,27.0,True
TOV21G,TOV21G,CC,11.702054500000004,3.6669899601714495,13.92355454912957,selected_patient_representatives,ARID1A,lower,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,4.0,2.0,5.0,4.0,2.0,5.0,0.0,True,27.0,True
TOV3392D,TOV3392D,CC,7.5189469042,3.0906750982925923,14.00330512669052,selected_patient_representatives,ARID1A,lower,0.9615384615384616,0.7692307692307693,0.8653846153846154,0.7692307692307693,0.8173076923076924,0.9134615384615384,2.0,3.0,4.0,1.0,1.0,4.0,0.1923076923076923,True,27.0,True
VOA10816,VOA10816,CC,13.0077733,3.808155735569565,13.92025579858136,selected_patient_representatives,ARID1A,lower,0.7692307692307693,0.8461538461538461,0.8076923076923077,0.7692307692307693,0.8269230769230769,0.7884615384615385,4.0,3.0,3.0,6.0,3.0,6.0,0.07692307692307687,True,27.0,True
VOA12539,VOA12539,CC,49.606802,5.661259403762433,13.70634573833832,selected_patient_representatives,ARID1A,lower,0.07692307692307693,0.9615384615384616,0.5192307692307693,0.07692307692307693,0.7403846153846154,0.2980769230769231,13.0,22.0,8.0,20.0,8.0,22.0,0.8846153846153846,False,27.0,True
VOA295,VOA295,CC,22.7096985,4.567405412059014,13.76806470501306,selected_patient_representatives,ARID1A,lower,0.46153846153846156,0.9230769230769231,0.6923076923076923,0.46153846153846156,0.8076923076923077,0.5769230769230769,8.0,9.0,5.0,12.0,5.0,12.0,0.46153846153846156,False,27.0,True
VOA4841,VOA4841,CC,26.7235022,4.79303761381346,14.27532842781511,selected_patient_representatives,ARID1A,lower,0.3076923076923077,0.6153846153846154,0.46153846153846156,0.3076923076923077,0.5384615384615385,0.38461538461538464,15.0,13.0,12.0,18.0,12.0,18.0,0.3076923076923077,False,27.0,True
TOV112D,TOV112D,EC,51.7802518,5.721926328267435,14.4603801931246,selected_patient_representatives,ARID1A,lower,0.038461538461538464,0.34615384615384615,0.1923076923076923,0.038461538461538464,0.2692307692307692,0.11538461538461539,26.0,24.0,22.0,27.0,22.0,27.0,0.3076923076923077,False,27.0,True
VOA4395,VOA4395,EC,23.46405440160245,4.612591614875418,13.69009503517812,selected_patient_representatives,ARID1A,lower,0.4230769230769231,1.0,0.7115384615384616,0.4230769230769231,0.8557692307692307,0.5673076923076923,7.0,11.0,2.0,13.0,2.0,13.0,0.5769230769230769,False,27.0,True
TOV2414,TOV2414,MC,15.201235000000002,4.018031887038269,14.20585997640166,selected_patient_representatives,ARID1A,lower,0.6923076923076923,0.6538461538461539,0.6730769230769231,0.6538461538461539,0.6634615384615385,0.6826923076923076,9.0,7.0,10.0,8.0,7.0,10.0,0.038461538461538436,True,27.0,True
VOA8762,VOA8762,MC,32.113754,5.0493586685996705,14.44738054212398,selected_patient_representatives,ARID1A,lower,0.15384615384615385,0.38461538461538464,0.2692307692307693,0.15384615384615385,0.326923076923077,0.21153846153846156,20.0,18.0,20.0,22.0,18.0,22.0,0.23076923076923078,False,27.0,True
VOA8771,VOA8771,MC,27.5014751,4.832964683090469,14.49817794393367,selected_patient_representatives,ARID1A,lower,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,21.0,15.0,22.0,21.0,15.0,22.0,0.0,False,27.0,True
VOA5217,VOA5217,MMMT,9.0806557,3.333517577412889,14.03222153875706,selected_patient_representatives,ARID1A,lower,0.9230769230769231,0.7307692307692307,0.8269230769230769,0.7307692307692307,0.7788461538461537,0.875,3.0,5.0,7.0,3.0,3.0,7.0,0.1923076923076924,True,27.0,True
VOA5436,VOA5436,MMMT,9.2592002,3.358846358730002,13.8331083313369,selected_patient_representatives,ARID1A,lower,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,1.0,1.0,1.0,2.0,1.0,2.0,0.0,True,27.0,True
BIN67,BIN67,SCCOHT,35.7956331,5.201462652506417,14.41986799891797,selected_patient_representatives,ARID1A,lower,0.11538461538461539,0.4230769230769231,0.2692307692307692,0.11538461538461539,0.34615384615384615,0.1923076923076923,21.0,20.0,18.0,24.0,18.0,24.0,0.3076923076923077,False,27.0,True
COV434,COV434,SCCOHT,73.0812793,6.211037107414098,14.38954657894921,selected_patient_representatives,ARID1A,lower,0.0,0.5,0.25,0.0,0.375,0.125,23.0,26.0,15.0,26.0,15.0,26.0,0.5,False,27.0,True
OV1369-R2;TOV1369,1369,HGS,12.1294729,3.7068645463261025,14.359102807774612,patient_means_of_matched_models,ARID1A,lower,0.8076923076923077,0.5769230769230769,0.6923076923076923,0.5769230769230769,0.6346153846153846,0.75,6.0,7.0,10.0,6.0,6.0,10.0,0.23076923076923084,True,27.0,True
OV2295;OV2295-R2,2295,HGS,17.471043031579995,4.124869412908644,14.715577016316594,patient_means_of_matched_models,ARID1A,lower,0.6153846153846154,0.038461538461538464,0.3269230769230769,0.038461538461538464,0.1826923076923077,0.4711538461538462,18.0,24.0,24.0,14.0,14.0,24.0,0.576923076923077,False,27.0,True
OV3133-R;TOV3133G,3133,HGS,11.02094975,3.487505730477798,14.598268277769305,patient_means_of_matched_models,ARID1A,lower,0.8846153846153846,0.11538461538461539,0.5,0.11538461538461539,0.3076923076923077,0.6923076923076923,13.0,20.0,20.0,7.0,7.0,20.0,0.7692307692307692,False,27.0,True
TOV3291G,3291,HGS,15.118079399999996,4.010607940169308,14.55333423650826,patient_means_of_matched_models,ARID1A,lower,0.7307692307692307,0.23076923076923078,0.4807692307692307,0.23076923076923078,0.3557692307692307,0.6057692307692307,15.0,16.0,17.0,10.0,10.0,17.0,0.49999999999999994,False,27.0,True
